,time,min,avg,max,norm_factor
33,1712312786.4435241,0.37,0.51435,0.53,0.50431
34,1712312897.8596644,0.076,0.43244,0.51,0.49778
35,1712313075.5975208,0.116,0.38671,0.498,0.49527
36,1712313253.371705,0.072,0.36511,0.474,0.4925
37,1712313442.2594664,0.048,0.41486,0.494,0.49351
38,1712313931.082573,0.08,0.41536,0.498,0.49728
39,1712314108.8669775,0.088,0.39249,0.502,0.49929
40,1712314286.566796,0.08,0.41435,0.498,0.50507
41,1712314442.216847,0.06,0.35933,0.502,0.48924
42,1712314597.7750146,0.173,0.42114,0.502,0.49978999999999996
43,1712315086.5841048,0.084,0.45405,0.51,0.49426
44,1712315264.2966206,0.064,0.32968,0.438,0.50029
45,1712315442.0195491,0.084,0.40832,0.502,0.4817
46,1712315597.6709495,0.06,0.37717,0.442,0.49351
47,1712315753.3226712,0.205,0.42013,0.494,0.49376
48,1712316242.1083848,0.096,0.38822,0.494,0.49376
49,1712316419.827453,0.06,0.38973,0.506,0.49778
50,1712316597.5706172,0.128,0.42465,0.494,0.51286
51,1712316753.2320511,0.072,0.40958,0.51,0.50029
52,1712316908.9024477,0.124,0.39903,0.486,0.49728
53,1712317364.4907818,0.076,0.3847,0.494,0.49477
54,1712317520.0925736,0.112,0.40656,0.51,0.492
55,1712317675.725808,0.072,0.38043,0.502,0.50708
56,1712317853.4338434,0.084,0.41184,0.518,0.49376
57,1712318009.0631278,0.076,0.38722,0.502,0.49678
58,1712318464.688201,0.161,0.39702,0.494,0.49401
59,1712318620.2696335,0.092,0.38068,0.478,0.48899
60,1712318775.8971024,0.064,0.40581,0.51,0.50833
61,1712318931.543649,0.132,0.44425,0.506,0.4817
62,1712319087.1887803,0.132,0.41586,0.514,0.50607
63,1712319531.7687204,0.06,0.35656,0.486,0.49702999999999997
64,1712319687.3431542,0.068,0.41687,0.51,0.50431
65,1712319842.9664855,0.084,0.39325,0.502,0.49878999999999996
66,1712319998.5728953,0.153,0.41712,0.494,0.49552
67,1712320154.1748765,0.06,0.39224,0.486,0.49351
68,1712320609.7788732,0.064,0.40631,0.522,0.49401
69,1712320765.485162,0.06,0.37968,0.502,0.50306
70,1712320921.3314672,0.064,0.3842,0.506,0.48019
71,1712321077.435023,0.064,0.40506,0.486,0.50607
72,1712321233.4270835,0.064,0.40832,0.514,0.49853000000000003
73,1712321678.5440474,0.064,0.38621,0.502,0.49527
74,1712321834.5276842,0.145,0.39375,0.498,0.49451
75,1712321990.678773,0.076,0.3847,0.49,0.48672
76,1712322146.8369246,0.036,0.38244,0.458,0.50884
77,1712322302.6781938,0.136,0.38998,0.498,0.49401
78,1712322758.7569246,0.032,0.3337,0.506,0.49527
79,1712322914.981688,0.044,0.3342,0.47,0.492
80,1712323071.1013386,0.076,0.36335,0.462,0.47291
81,1712323216.190124,0.088,0.42767,0.494,0.49954
82,1712323372.4745455,0.028,0.32867,0.514,0.48396
83,1712323828.21959,0.064,0.41687,0.506,0.49426
84,1712323983.8607874,0.072,0.39149,0.49,0.49451
85,1712324139.487628,0.064,0.38998,0.502,0.49351
86,1712324284.0670238,0.064,0.38973,0.494,0.49477
87,1712324439.7076871,0.084,0.39626,0.506,0.492
88,1712324895.3043046,0.048,0.37491,0.498,0.49853000000000003
89,1712325050.9331808,0.076,0.37918,0.47,0.47944
90,1712325206.6002843,0.052,0.44124,0.498,0.50959
91,1712325362.2374828,0.032,0.31988,0.51,0.48949
92,1712325517.861747,0.354,0.42867,0.494,0.49502
93,1712325973.5063772,0.024,0.38722,0.514,0.49502
94,1712326129.143458,0.04,0.38144,0.502,0.49451
95,1712326273.7278945,0.072,0.41486,0.506,0.4915
96,1712326429.343257,0.076,0.38998,0.506,0.49426
97,1712326585.000816,0.032,0.34903,0.454,0.49376
98,1712327040.6211827,0.052,0.39827,0.462,0.48069
99,1712327196.2233598,0.076,0.444,0.506,0.50909
100,1712327351.8670762,0.076,0.39903,0.494,0.48396
101,1712327496.4510725,0.044,0.45606,0.514,0.49978999999999996
102,1712327652.0319831,0.024,0.36712,0.506,0.48597
103,1712328107.6317043,0.076,0.37867,0.466,0.49878999999999996
104,1712328263.1928308,0.016,0.39099,0.506,0.49627
105,1712328418.7861304,0.072,0.35556,0.498,0.49502
106,1712328574.4217815,0.02,0.37164,0.486,0.492
107,1712328718.9677823,0.084,0.3734,0.49,0.4915
108,1712329174.5847495,0.064,0.37114,0.49,0.4925
109,1712329330.2298377,0.04,0.38269,0.49,0.48823
110,1712329485.8672364,0.096,0.40305,0.486,0.50783
111,1712329641.4727712,0.06,0.44023,0.486,0.48019
112,1712329786.0672827,0.04,0.39903,0.446,0.50632
113,1712330252.7655241,0.032,0.4332,0.498,0.48346
114,1712330397.304655,0.04,0.34048,0.514,0.49451
115,1712330552.9423084,0.04,0.36963,0.502,0.49904000000000004
116,1712330708.5676184,0.068,0.35682,0.498,0.49577
117,1712330853.1143906,0.04,0.40355,0.486,0.49326
118,1712331286.6487591,0.052,0.40656,0.498,0.48446
119,1712331442.2698035,0.032,0.3739,0.494,0.49049
120,1712331586.7987106,0.016,0.28948,0.494,0.49527
121,1712331742.4464738,0.04,0.3337,0.498,0.4925
122,1712331898.0538397,0.036,0.39702,0.494,0.49426
123,1712332353.660918,0.036,0.35531,0.502,0.49577
124,1712332509.29025,0.064,0.36285,0.486,0.49376
125,1712332664.8636112,0.048,0.33998,0.498,0.49301
126,1712332809.4260054,0.088,0.38018,0.502,0.48371
127,1712332965.081573,0.12,0.36938,0.498,0.49552
128,1712333420.6988206,0.016,0.32089,0.45,0.48069
129,1712333576.3047366,0.04,0.34199,0.494,0.50934
130,1712333731.9167106,0.004,0.25229,0.466,0.48522
131,1712333876.4424436,0.084,0.41234,0.49,0.49978999999999996
132,1712334032.053782,0.04,0.36938,0.49,0.48672
133,1712334487.6971612,0.076,0.33119,0.482,0.49803
134,1712334643.3188043,0.072,0.35053,0.478,0.49627
135,1712334798.9497313,0.08,0.38546,0.506,0.49426
136,1712334954.5308475,0.076,0.37717,0.478,0.4915
137,1712335110.1917171,0.08,0.40003,0.506,0.48899
138,1712335565.8025904,0.08,0.39048,0.478,0.50557
139,1712335721.4637852,0.02,0.37516,0.482,0.47894
140,1712335877.080943,0.08,0.35179,0.486,0.50431
141,1712336032.7240093,0.02,0.40028,0.506,0.49552
142,1712336188.3153207,0.076,0.38546,0.49,0.49376
143,1712336643.9328668,0.024,0.40028,0.494,0.49301
144,1712336799.5834312,0.06,0.40254,0.51,0.49225
145,1712336955.2688034,0.124,0.39928,0.498,0.49702999999999997
146,1712337110.9287772,0.032,0.43169,0.494,0.47743
147,1712337266.5510285,0.024,0.39174,0.502,0.50708
148,1712337722.1162984,0.068,0.3832,0.518,0.48622
149,1712337877.7263296,0.028,0.42491,0.494,0.49426
150,1712338033.3326871,0.072,0.40908,0.522,0.49326
151,1712338188.9250042,0.04,0.38596,0.498,0.49276
152,1712338344.514289,0.145,0.39274,0.486,0.49024
153,1712338789.1275964,0.028,0.393,0.51,0.48748
154,1712338955.790116,0.016,0.39852,0.49,0.49049
155,1712339100.3395782,0.016,0.3945,0.494,0.47894
156,1712339255.9320333,0.024,0.41812,0.502,0.50632
157,1712339411.552521,0.032,0.42692,0.494,0.47868
158,1712339867.178413,0.02,0.38068,0.49,0.50331
159,1712340011.7073312,0.442,0.47842,0.514,0.49652
160,1712340089.9275343,0.032,0.39174,0.494,0.48949
161,1712340245.5185719,0.036,0.36712,0.506,0.50255
162,1712340390.081066,0.028,0.40933,0.498,0.47718
163,1712340845.701662,0.068,0.38119,0.482,0.50331
164,1712341001.3376522,0.048,0.39576,0.49,0.47843
165,1712341145.9027271,0.032,0.36511,0.438,0.50482
166,1712341279.3529365,0.064,0.39425,0.49,0.4719
167,1712341423.8916335,0.136,0.39149,0.514,0.4925
168,1712341857.4197338,0.157,0.42465,0.494,0.48296
169,1712342001.9849224,0.068,0.39651,0.494,0.49502
170,1712342124.402603,0.032,0.38621,0.506,0.49904000000000004
171,1712342257.9283116,0.165,0.39199,0.49,0.492
172,1712342380.3497653,0.04,0.38144,0.486,0.47542
173,1712342791.7546983,0.064,0.39852,0.506,0.47341
174,1712342925.2402177,0.229,0.44149,0.514,0.50632
175,1712343036.6415215,0.265,0.47641,0.51,0.47793
176,1712343159.1004834,0.225,0.41862,0.498,0.46562
177,1712343281.555239,0.237,0.4028,0.49,0.47567
178,1712343715.081427,0.092,0.35531,0.482,0.49024
179,1712343826.483712,0.289,0.45556,0.502,0.4709
180,1712343926.785643,0.193,0.43697,0.49,0.45833
181,1712344060.2668283,0.193,0.36636,0.418,0.46033999999999997
182,1712344171.6726372,0.293,0.42089,0.458,0.47115
183,1712344594.1260893,0.193,0.40405,0.474,0.48748
184,1712344716.568375,0.277,0.39727,0.49,0.47441
185,1712344839.0368645,0.354,0.43621,0.486,0.45833
186,1712344939.3698335,0.317,0.40254,0.478,0.46185
187,1712345017.6266475,0.382,0.45908,0.49,0.44627
188,1712345406.9678335,0.153,0.38722,0.458,0.44501999999999997
189,1712345529.4088302,0.301,0.38697,0.438,0.45683
190,1712345651.868313,0.265,0.34802,0.438,0.46889
191,1712345774.335224,0.261,0.41988,0.474,0.48522
192,1712345885.7797978,0.305,0.45053,0.49,0.4724
193,1712346252.9964216,0.261,0.43697,0.49,0.43446
194,1712346364.4198005,0.213,0.38948,0.47,0.4822
195,1712346475.8129761,0.358,0.43697,0.486,0.4714
196,1712346576.1832297,0.378,0.44852,0.486,0.45833
197,1712346643.3470893,0.305,0.41335,0.482,0.43798
198,1712347043.6853745,0.265,0.36385,0.418,0.44828
199,1712347166.1263728,0.293,0.38621,0.406,0.46637
200,1712347288.561792,0.285,0.39626,0.474,0.45708
201,1712347377.849443,0.346,0.42541,0.474,0.43823
202,1712347478.1721976,0.325,0.38621,0.426,0.441
203,1712347867.4911346,0.37,0.40606,0.442,0.42667
204,1712347967.8501287,0.366,0.39827,0.43,0.43823
205,1712348101.3345592,0.261,0.38295,0.422,0.46562
206,1712348212.734722,0.317,0.42063,0.466,0.47517
207,1712348302.0140562,0.366,0.44023,0.486,0.4621
208,1712348702.3847125,0.261,0.4239,0.466,0.47894
209,1712348835.8871415,0.257,0.44501,0.482,0.5013
210,1712348947.2798784,0.394,0.47465,0.49,0.45884
211,1712349047.606128,0.341,0.44476,0.466,0.45507
212,1712349147.9834337,0.285,0.4229,0.466,0.43497
213,1712349570.4389546,0.253,0.39777,0.434,0.47064
214,1712349692.890671,0.269,0.40129,0.47,0.46889
215,1712349815.394008,0.257,0.41862,0.478,0.47919
216,1712349882.5968764,0.169,0.38772,0.478,0.41361
217,1712350005.0378828,0.354,0.43521,0.486,0.48321
218,1712350372.2780704,0.197,0.40079,0.482,0.41838
219,1712350505.848934,0.225,0.39501,0.454,0.48547
220,1712350617.3940637,0.301,0.4528,0.486,0.45683
221,1712350750.9177547,0.241,0.41033,0.43,0.47944
222,1712350873.364743,0.362,0.41109,0.486,0.47517
223,1712351295.8035285,0.245,0.393,0.438,0.46863
224,1712351374.054662,0.382,0.44023,0.47,0.43647
225,1712351463.358695,0.313,0.40732,0.45,0.44728
226,1712351552.6501176,0.333,0.40732,0.446,0.44276
227,1712351652.9847639,0.333,0.39375,0.434,0.4508
228,1712352042.3050613,0.317,0.37491,0.446,0.442
229,1712352142.6533928,0.333,0.37666,0.434,0.45983999999999997
230,1712352265.1158254,0.333,0.39048,0.434,0.47416
231,1712352387.562031,0.333,0.42692,0.474,0.46637
232,1712352521.047189,0.261,0.34174,0.378,0.46461
233,1712352943.5131211,0.205,0.37516,0.47,0.47567
234,1712353065.9554842,0.261,0.40857,0.47,0.46688
235,1712353188.404974,0.297,0.40028,0.478,0.45683
236,1712353310.8469565,0.305,0.4038,0.426,0.4714
237,1712353433.3480256,0.321,0.41184,0.466,0.47391
238,1712353822.593697,0.358,0.42767,0.47,0.45155
239,1712353922.94653,0.358,0.41712,0.458,0.46009
240,1712354012.2660954,0.358,0.42566,0.478,0.4518
241,1712354123.6667407,0.181,0.39702,0.458,0.47391
242,1712354246.145769,0.277,0.41762,0.466,0.46763
243,1712354668.6386533,0.249,0.41008,0.478,0.45657
244,1712354791.1306038,0.281,0.41159,0.45,0.4714
245,1712354913.5730553,0.329,0.41938,0.482,0.47768
246,1712354991.8185136,0.386,0.44651,0.494,0.45582
247,1712355103.2431242,0.366,0.41636,0.474,0.4724
248,1712355492.5350082,0.249,0.42516,0.486,0.45657
249,1712355626.0407274,0.233,0.41536,0.47,0.47944
250,1712355737.4201677,0.414,0.45857,0.486,0.45532
251,1712355837.767409,0.378,0.44752,0.478,0.45029
252,1712355971.2544036,0.249,0.39274,0.43,0.46763
253,1712356393.7671854,0.217,0.40003,0.462,0.47894
254,1712356472.040703,0.301,0.42993,0.482,0.44024
255,1712356583.4251428,0.265,0.41661,0.478,0.47818
256,1712356705.8898227,0.209,0.42315,0.482,0.46637
257,1712356828.3427255,0.285,0.41385,0.478,0.45808
258,1712357250.8107712,0.269,0.40707,0.438,0.4724
259,1712357384.3529994,0.197,0.39224,0.458,0.47039
260,1712357506.8106625,0.225,0.39023,0.474,0.46763
261,1712357629.2859738,0.269,0.41184,0.482,0.45331
262,1712357762.7729049,0.309,0.38269,0.434,0.46662
263,1712358174.2148836,0.265,0.4136,0.47,0.46914
264,1712358252.4430523,0.378,0.44149,0.482,0.44728
265,1712358363.8332357,0.313,0.43094,0.474,0.48396
266,1712358442.083796,0.337,0.43797,0.486,0.45507
267,1712358553.4938095,0.313,0.42993,0.474,0.47969
268,1712358975.9791372,0.253,0.4337,0.486,0.46914
269,1712359098.4271593,0.341,0.43169,0.482,0.45507
