,time,min,avg,max,norm_factor
480,1707546163.9483871,0.545,0.79837,0.839,0.68187
481,1707546254.249881,0.294,0.704,0.806,0.68187
482,1707546422.1228456,0.675,0.79746,0.835,0.68187
483,1707546511.9654667,0.622,0.79686,0.839,0.68187
484,1707546602.1275823,0.28,0.68048,0.786,0.68187
485,1707546770.605471,0.651,0.80199,0.839,0.68187
486,1707546861.200411,0.622,0.78752,0.83,0.68187
487,1707546951.2815537,0.367,0.69857,0.772,0.68187
488,1707547119.2414434,0.656,0.79234,0.825,0.68187
489,1707547209.367307,0.661,0.79385,0.825,0.68187
490,1707547299.5974066,0.357,0.68048,0.757,0.68187
491,1707547467.6708243,0.671,0.79867,0.835,0.68187
492,1707547568.8914044,0.424,0.67053,0.757,0.68187
493,1707547736.9428024,0.367,0.70731,0.796,0.68187
494,1707547894.1935382,0.304,0.7043,0.801,0.68187
495,1707548074.0192604,0.4,0.74108,0.82,0.68187
496,1707548253.8158364,0.309,0.70611,0.791,0.68187
497,1707548421.9042928,0.642,0.79596,0.835,0.68187
498,1707548512.069975,0.309,0.71274,0.796,0.68187
499,1707548691.1808517,0.42,0.7447,0.806,0.68187
500,1707548870.5644298,0.386,0.75375,0.83,0.68187
501,1707549038.2753458,0.42,0.73716,0.806,0.68187
502,1707549217.4267054,0.463,0.73897,0.83,0.68187
503,1707549374.4364846,0.424,0.73596,0.801,0.68187
504,1707549553.6139207,0.468,0.73746,0.82,0.68187
505,1707549743.834444,0.429,0.73897,0.801,0.68187
506,1707549923.2514353,0.405,0.73023,0.825,0.68187
507,1707550113.8224466,0.396,0.73083,0.806,0.68187
508,1707550281.5943334,0.651,0.79807,0.83,0.68187
509,1707550371.753763,0.352,0.78299,0.82,0.68187
510,1707550551.1024263,0.265,0.69375,0.791,0.68187
511,1707550741.383983,0.362,0.70973,0.806,0.68187
512,1707550909.3442314,0.651,0.79716,0.835,0.68187
513,1707550999.2054913,0.367,0.7842,0.825,0.68187
514,1707551179.0217285,0.27,0.71425,0.796,0.68187
515,1707551367.8723404,0.367,0.71937,0.801,0.68187
516,1707551556.895414,0.294,0.72842,0.806,0.68187
517,1707551723.760201,0.642,0.79777,0.83,0.68187
518,1707551879.630774,0.68,0.79777,0.839,0.68187
519,1707551968.9576821,0.396,0.7842,0.835,0.68187
520,1707552135.8674965,0.646,0.78752,0.825,0.68187
521,1707552225.3200915,0.579,0.78993,0.825,0.68187
522,1707552403.1916769,0.304,0.67204,0.777,0.68187
523,1707552581.0742402,0.646,0.79927,0.83,0.68187
524,1707552670.452954,0.671,0.7854,0.815,0.68187
525,1707552759.877862,0.439,0.66721,0.748,0.68187
526,1707552948.8603387,0.285,0.68229,0.777,0.68187
527,1707553126.7380507,0.666,0.80138,0.83,0.68187
528,1707553227.1471307,0.391,0.68591,0.777,0.68187
529,1707553416.0758426,0.675,0.80229,0.835,0.68187
530,1707553516.5676877,0.357,0.66691,0.781,0.68187
531,1707553694.5371597,0.651,0.80048,0.835,0.68187
532,1707553784.2587543,0.671,0.78631,0.825,0.68187
533,1707553874.7784119,0.429,0.65425,0.733,0.68187
534,1707554065.4798365,0.294,0.66661,0.772,0.68187
535,1707554244.3847995,0.671,0.80048,0.83,0.68187
536,1707554335.232444,0.666,0.79324,0.83,0.68187
537,1707554425.3422582,0.453,0.66329,0.738,0.68187
538,1707554593.2715814,0.661,0.79143,0.83,0.68187
539,1707554683.7117636,0.424,0.66993,0.772,0.68187
540,1707554874.2713,0.294,0.68078,0.781,0.68187
541,1707555100.365951,0.347,0.68802,0.781,0.68187
542,1707555314.348096,0.42,0.72842,0.801,0.67308
543,1707555515.0256953,0.478,0.72993,0.815,0.6668700000000001
544,1707555706.371173,0.492,0.72752,0.791,0.6718700000000001
545,1707555909.0080457,0.42,0.73234,0.82,0.6668700000000001
546,1707556089.5890539,0.473,0.71757,0.796,0.6718700000000001
547,1707556292.7621791,0.405,0.72601,0.82,0.6668700000000001
548,1707556484.3592246,0.444,0.69314,0.791,0.6668700000000001
549,1707556686.3969836,0.381,0.71726,0.825,0.6668700000000001
550,1707556877.3763902,0.396,0.69043,0.801,0.6668700000000001
551,1707557068.738514,0.314,0.68802,0.81,0.66735
552,1707557271.023419,0.294,0.6645,0.772,0.6668700000000001
553,1707557473.7299638,0.627,0.78752,0.83,0.6668700000000001
554,1707557554.095918,0.656,0.79897,0.835,0.6668700000000001
555,1707557644.8141227,0.642,0.79113,0.82,0.6676500000000001
556,1707557735.6657462,0.646,0.78269,0.815,0.6668700000000001
557,1707557938.301212,0.651,0.79204,0.825,0.66976
558,1707558028.9493551,0.314,0.64189,0.719,0.6668700000000001
559,1707558243.0272315,0.666,0.79505,0.825,0.66735
560,1707558333.5700305,0.632,0.78179,0.815,0.6668700000000001
561,1707558424.2397127,0.352,0.61807,0.719,0.6668700000000001
562,1707558626.6190329,0.622,0.77757,0.815,0.6668700000000001
563,1707558851.374129,0.439,0.61174,0.714,0.6668700000000001
564,1707559076.0356376,0.478,0.64038,0.762,0.66886
565,1707559301.4041116,0.434,0.65877,0.748,0.6668700000000001
566,1707559515.6653335,0.656,0.7839,0.825,0.6668700000000001
567,1707559606.9251943,0.656,0.78571,0.825,0.6668700000000001
568,1707559697.7518587,0.482,0.66329,0.748,0.6668700000000001
569,1707559922.4816873,0.444,0.64581,0.743,0.6668700000000001
570,1707560135.9701738,0.646,0.78209,0.815,0.66705
571,1707560227.1655083,0.656,0.77817,0.815,0.6668700000000001
572,1707560441.2299063,0.478,0.65877,0.733,0.66795
573,1707560677.0702615,0.439,0.6452,0.719,0.6668700000000001
574,1707560890.119846,0.637,0.78752,0.825,0.6668700000000001
575,1707560980.677327,0.632,0.77787,0.81,0.6668700000000001
576,1707561206.0224855,0.449,0.64942,0.738,0.66795
577,1707561430.1235743,0.415,0.65244,0.777,0.6668700000000001
578,1707561654.6447184,0.338,0.66661,0.772,0.6668700000000001
579,1707561891.296495,0.41,0.71154,0.786,0.6668700000000001
580,1707562116.213443,0.487,0.70189,0.786,0.6668700000000001
581,1707562340.8424532,0.376,0.71877,0.82,0.6668700000000001
582,1707562565.407802,0.371,0.68802,0.801,0.6668700000000001
583,1707562801.6283963,0.352,0.67716,0.82,0.6668700000000001
584,1707563015.5842848,0.362,0.64882,0.772,0.6668700000000001
585,1707563231.0832603,0.328,0.68048,0.825,0.6668700000000001
586,1707563445.0192358,0.367,0.64551,0.762,0.6668700000000001
587,1707563658.3958187,0.637,0.78782,0.825,0.6668700000000001
588,1707563748.9730918,0.56,0.7839,0.825,0.6668700000000001
589,1707563862.2778378,0.608,0.79234,0.82,0.6668700000000001
590,1707563976.0895114,0.396,0.6654,0.762,0.6668700000000001
591,1707564179.444888,0.608,0.79264,0.825,0.6668700000000001
592,1707564292.1782355,0.627,0.7848,0.82,0.6668700000000001
593,1707564372.361454,0.651,0.79626,0.83,0.6668700000000001
594,1707564485.5474987,0.579,0.77998,0.815,0.6668700000000001
595,1707564699.7632723,0.646,0.7836,0.82,0.6668700000000001
596,1707564790.3453193,0.642,0.78209,0.815,0.6668700000000001
597,1707564904.1204252,0.434,0.61445,0.704,0.6668700000000001
598,1707565128.6913524,0.656,0.78721,0.82,0.6668700000000001
599,1707565230.2431116,0.449,0.60963,0.709,0.6668700000000001
600,1707565489.0361233,0.637,0.78329,0.815,0.66705
601,1707565714.5242555,0.386,0.60329,0.714,0.6668700000000001
602,1707565928.6597958,0.646,0.78571,0.82,0.6668700000000001
603,1707566018.9377847,0.646,0.77817,0.815,0.6668700000000001
604,1707566254.4637213,0.444,0.6241,0.724,0.6668700000000001
605,1707566489.5125923,0.42,0.63676,0.733,0.6668700000000001
606,1707566736.141889,0.622,0.77666,0.82,0.6668700000000001
607,1707566960.5744884,0.41,0.6051,0.704,0.6668700000000001
608,1707567206.8790088,0.627,0.77606,0.806,0.6668700000000001
609,1707567297.8786108,0.608,0.76671,0.806,0.6668700000000001
610,1707567522.2297997,0.371,0.61174,0.68,0.6668700000000001
611,1707567757.4330473,0.42,0.60721,0.699,0.6668700000000001
612,1707568004.079772,0.338,0.62169,0.714,0.6668700000000001
613,1707568239.6786125,0.444,0.6443,0.733,0.6668700000000001
614,1707568464.0014324,0.376,0.65304,0.757,0.6668700000000001
615,1707568710.1855423,0.318,0.6639,0.767,0.6668700000000001
616,1707568934.3462455,0.318,0.66752,0.806,0.6668700000000001
617,1707569169.9627857,0.468,0.67324,0.781,0.6668700000000001
618,1707569405.1174822,0.352,0.64219,0.791,0.6668700000000001
619,1707569640.5159595,0.299,0.69586,0.815,0.6668700000000001
620,1707569864.5571272,0.637,0.7848,0.82,0.6668700000000001
621,1707569955.5251005,0.352,0.68229,0.791,0.6668700000000001
622,1707570169.7032084,0.651,0.78721,0.82,0.6668700000000001
623,1707570260.5222948,0.627,0.78239,0.815,0.6668700000000001
624,1707570350.7356741,0.642,0.79204,0.82,0.6668700000000001
625,1707570463.7846308,0.593,0.7845,0.815,0.6668700000000001
626,1707570576.2563913,0.646,0.79053,0.825,0.6668700000000001
627,1707570667.281031,0.666,0.79053,0.82,0.6668700000000001
628,1707570769.269549,0.637,0.78088,0.81,0.6668700000000001
629,1707570848.5353992,0.646,0.78812,0.82,0.6668700000000001
630,1707570960.8793714,0.646,0.7845,0.815,0.6668700000000001
631,1707571051.512522,0.4,0.6253,0.714,0.6668700000000001
632,1707571264.328129,0.646,0.7836,0.815,0.6668700000000001
633,1707571355.3579855,0.507,0.63224,0.714,0.6668700000000001
634,1707571579.694122,0.656,0.78842,0.82,0.6668700000000001
635,1707571681.3764713,0.439,0.59877,0.69,0.6668700000000001
636,1707571894.97095,0.661,0.78932,0.82,0.6668700000000001
637,1707571996.330352,0.646,0.77636,0.81,0.6668700000000001
638,1707572220.3462472,0.342,0.60902,0.709,0.6668700000000001
639,1707572444.8848355,0.666,0.78631,0.82,0.6668700000000001
640,1707572546.1233695,0.487,0.61535,0.714,0.6668700000000001
641,1707572802.2978687,0.642,0.7839,0.82,0.6668700000000001
642,1707572914.416793,0.434,0.62138,0.709,0.6668700000000001
643,1707573147.4810457,0.656,0.78601,0.82,0.6668700000000001
644,1707573247.8857763,0.294,0.62953,0.69,0.6668700000000001
645,1707573449.117814,0.671,0.78601,0.82,0.6668700000000001
646,1707573550.0747397,0.415,0.63194,0.728,0.6668700000000001
647,1707573761.1145198,0.651,0.78058,0.81,0.6668700000000001
648,1707573850.754101,0.642,0.77847,0.81,0.6668700000000001
649,1707573940.1938894,0.362,0.61807,0.714,0.6668700000000001
650,1707574173.2051468,0.304,0.61535,0.724,0.6668700000000001
651,1707574430.4912548,0.338,0.61867,0.714,0.6668700000000001
652,1707574663.869727,0.367,0.62983,0.724,0.65137
653,1707574863.7229166,0.289,0.65425,0.748,0.6468700000000001
654,1707575385.731689,0.338,0.64852,0.767,0.65288
655,1707575629.8612652,0.338,0.67294,0.82,0.64956
656,1707575851.8734117,0.314,0.6247,0.781,0.6492600000000001
657,1707576095.9466555,0.265,0.64098,0.81,0.65288
658,1707576295.8263457,0.603,0.77425,0.815,0.6474500000000001
659,1707576685.1510625,0.564,0.7839,0.815,0.65047
660,1707576807.6538491,0.598,0.77696,0.81,0.64866
661,1707576896.961441,0.622,0.78661,0.815,0.6468700000000001
662,1707576997.3076065,0.637,0.78209,0.81,0.6534800000000001
663,1707577086.625695,0.651,0.77877,0.81,0.64835
664,1707577464.9325578,0.627,0.7845,0.815,0.6468700000000001
665,1707577576.586356,0.289,0.56862,0.675,0.65137
666,1707577766.0064516,0.646,0.7854,0.82,0.64986
667,1707577877.41557,0.617,0.77937,0.81,0.65318
668,1707577966.73253,0.482,0.62048,0.709,0.65107
669,1707578477.696329,0.646,0.78329,0.815,0.6468700000000001
670,1707578578.1257656,0.415,0.61385,0.699,0.6516700000000001
671,1707578766.9735725,0.642,0.7836,0.815,0.6468700000000001
672,1707578878.3902452,0.27,0.57495,0.685,0.65137
673,1707579067.2298112,0.651,0.78329,0.815,0.64775
674,1707579478.660724,0.608,0.77033,0.81,0.65047
675,1707579678.5520506,0.328,0.60028,0.675,0.64715
676,1707579889.5325935,0.642,0.78058,0.815,0.6468700000000001
677,1707579989.9187317,0.299,0.58701,0.704,0.64986
678,1707580178.7529273,0.642,0.78058,0.81,0.6468700000000001
679,1707580579.1036608,0.236,0.55958,0.656,0.64866
680,1707580815.1763496,0.362,0.61023,0.709,0.65258
681,1707581026.2170625,0.256,0.61867,0.714,0.64986
682,1707581239.0106313,0.338,0.63344,0.728,0.6468700000000001
683,1707581429.868894,0.376,0.63344,0.753,0.64956
684,1707581931.4753852,0.299,0.61596,0.753,0.6468700000000001
685,1707582145.0731254,0.314,0.66179,0.81,0.6468700000000001
686,1707582324.5402782,0.275,0.625,0.781,0.6468700000000001
687,1707582537.4475565,0.357,0.63224,0.757,0.6468700000000001
688,1707582715.9141307,0.593,0.77937,0.81,0.6468700000000001
689,1707582959.6063051,0.569,0.77636,0.81,0.64715
690,1707583082.067715,0.617,0.77214,0.806,0.64052
691,1707583160.3368044,0.613,0.78058,0.81,0.6402100000000001
692,1707583282.8321698,0.617,0.77636,0.806,0.6474500000000001
693,1707583694.2690966,0.637,0.76973,0.801,0.6402100000000001
694,1707583772.5541189,0.617,0.77606,0.81,0.6381
695,1707583895.0795524,0.627,0.77757,0.806,0.64624
696,1707583995.4863074,0.439,0.60812,0.699,0.6465500000000001
697,1707584195.4426854,0.622,0.77787,0.81,0.6372
698,1707584595.842751,0.376,0.57254,0.675,0.64564
699,1707584784.669514,0.642,0.77937,0.81,0.63687
700,1707584896.133523,0.289,0.60058,0.709,0.6465500000000001
701,1707585073.947686,0.617,0.77666,0.81,0.6375000000000001
702,1707585198.4345338,0.627,0.77395,0.806,0.64564
703,1707585614.7007866,0.381,0.58701,0.685,0.64413
704,1707585814.7466156,0.608,0.77274,0.806,0.63687
705,1707585926.238197,0.304,0.60661,0.704,0.64444
706,1707586104.0774338,0.642,0.77757,0.81,0.63687
707,1707586215.5309172,0.203,0.58611,0.69,0.64534
708,1707586693.364168,0.671,0.77214,0.801,0.63841
709,1707586782.7186203,0.328,0.59093,0.685,0.63961
710,1707586982.8082204,0.318,0.58159,0.695,0.6408200000000001
711,1707587171.702159,0.275,0.61927,0.728,0.63931
712,1707587360.5739658,0.294,0.6048,0.733,0.63687
713,1707587804.824319,0.232,0.63314,0.757,0.64263
714,1707587982.7411528,0.256,0.62591,0.772,0.6341800000000001
715,1707588171.7343526,0.236,0.63706,0.777,0.6378
716,1707588371.7486818,0.333,0.62651,0.781,0.63298
717,1707588871.9905882,0.304,0.61385,0.724,0.6372
718,1707589060.9467735,0.642,0.76762,0.801,0.63629
719,1707589139.2564287,0.627,0.77455,0.806,0.63569
720,1707589250.789053,0.617,0.76581,0.796,0.63931
721,1707589351.265345,0.642,0.76611,0.796,0.6299600000000001
722,1707589718.5185866,0.593,0.76942,0.801,0.63298
723,1707589863.313724,0.27,0.60601,0.709,0.6408200000000001
724,1707590008.0319755,0.632,0.77214,0.801,0.6369
725,1707590119.5555913,0.613,0.77184,0.806,0.6402100000000001
726,1707590231.0833933,0.449,0.63495,0.748,0.6402100000000001
727,1707590697.8663535,0.613,0.77244,0.801,0.62876
728,1707590798.340581,0.386,0.62349,0.733,0.63961
729,1707590954.0856676,0.627,0.77184,0.806,0.62876
730,1707591065.5995297,0.323,0.62319,0.724,0.63991
731,1707591210.361377,0.642,0.77033,0.801,0.63147
732,1707591599.8124187,0.632,0.76973,0.806,0.6378
733,1707591689.2130024,0.4,0.69736,0.753,0.6381
734,1707591844.9176314,0.608,0.76942,0.806,0.62687
735,1707591945.3761232,0.352,0.63194,0.733,0.6375000000000001
736,1707592101.0628905,0.637,0.77003,0.801,0.62815
737,1707592512.5447185,0.212,0.5846,0.69,0.63841
738,1707592668.2571008,0.608,0.75947,0.791,0.63509
739,1707592757.6275976,0.289,0.64611,0.733,0.62966
740,1707592924.4510336,0.26,0.60842,0.719,0.6375000000000001
741,1707593102.255834,0.309,0.62319,0.753,0.63298
742,1707593569.1443286,0.285,0.58611,0.738,0.6299600000000001
743,1707593769.171672,0.207,0.63435,0.777,0.63539
744,1707593924.900196,0.236,0.61777,0.762,0.62687
745,1707594111.9177654,0.314,0.63314,0.757,0.6366
746,1707594257.2978594,0.217,0.625,0.786,0.6332800000000001
747,1707594714.415008,0.246,0.61837,0.748,0.63358
748,1707594882.3608615,0.333,0.63224,0.762,0.63207
749,1707595039.6979353,0.613,0.7646,0.801,0.63177
750,1707595129.7322981,0.627,0.75616,0.796,0.62966
751,1707595220.1527448,0.608,0.76852,0.796,0.62687
752,1707595621.5414436,0.593,0.76128,0.791,0.63599
753,1707595722.8087556,0.617,0.75465,0.786,0.62687
754,1707595801.7907708,0.617,0.7646,0.796,0.62687
755,1707595925.287289,0.434,0.67355,0.757,0.63358
756,1707596048.9211187,0.613,0.76189,0.796,0.6290600000000001
757,1707596461.1654093,0.622,0.76641,0.796,0.63207
758,1707596562.2880855,0.434,0.63103,0.743,0.63358
759,1707596719.1254592,0.637,0.76641,0.796,0.62687
760,1707596809.377513,0.405,0.63857,0.728,0.63268
761,1707596932.5932324,0.617,0.7637,0.796,0.62687
762,1707597344.7288775,0.246,0.60842,0.714,0.63268
763,1707597468.2647743,0.622,0.75797,0.791,0.62846
764,1707597558.2650363,0.617,0.7643,0.796,0.62725
765,1707597659.324952,0.391,0.64128,0.728,0.63238
766,1707597805.3192616,0.603,0.76159,0.796,0.62687
767,1707598206.47792,0.367,0.64641,0.719,0.6299600000000001
768,1707598373.171915,0.603,0.75797,0.791,0.62687
769,1707598473.565098,0.285,0.65726,0.748,0.62785
770,1707598607.0971117,0.207,0.68018,0.743,0.6299600000000001
771,1707598740.5948842,0.627,0.75103,0.781,0.62725
772,1707599141.1758814,0.256,0.66179,0.777,0.62687
773,1707599308.1848536,0.42,0.6654,0.753,0.62687
774,1707599542.2320774,0.367,0.67143,0.762,0.6299600000000001
775,1707599795.8430882,0.362,0.68229,0.786,0.62687
776,1707599990.8235621,0.424,0.71063,0.762,0.62687
777,1707600462.4665794,0.381,0.6443,0.757,0.62687
778,1707600665.7233164,0.42,0.71304,0.772,0.62687
779,1707600828.3018432,0.265,0.62651,0.772,0.62687
780,1707601013.5937362,0.256,0.58882,0.719,0.62687
781,1707601194.120764,0.26,0.60148,0.738,0.62876
782,1707601644.040023,0.367,0.67656,0.767,0.62687
783,1707601821.737142,0.622,0.7447,0.777,0.62687
784,1707601943.3985317,0.603,0.75495,0.786,0.62687
785,1707602081.1016128,0.617,0.75917,0.791,0.62687
786,1707602230.0393112,0.468,0.63405,0.743,0.62725
787,1707602720.5589576,0.627,0.75857,0.791,0.62687
788,1707602844.591354,0.482,0.68621,0.757,0.62755
789,1707603033.8184545,0.574,0.75435,0.786,0.62687
790,1707603145.8796935,0.429,0.67174,0.762,0.62687
791,1707603313.2921364,0.453,0.65636,0.738,0.62687
792,1707603755.0379977,0.434,0.68772,0.767,0.62687
793,1707603916.942579,0.463,0.69495,0.762,0.62687
794,1707604101.7591782,0.444,0.644,0.738,0.62687
795,1707604284.9478118,0.439,0.6838,0.753,0.62687
796,1707604387.7221184,0.613,0.75435,0.786,0.62687
797,1707604823.5125184,0.362,0.67385,0.743,0.62687
798,1707604970.7549002,0.342,0.67596,0.748,0.62687
799,1707605108.1601725,0.622,0.74802,0.777,0.62687
800,1707605287.4925554,0.314,0.67083,0.748,0.62687
801,1707605506.0089018,0.396,0.67807,0.772,0.62687
802,1707606001.5203714,0.415,0.67777,0.757,0.62687
803,1707606207.9031568,0.468,0.69706,0.781,0.62687
804,1707606393.6586208,0.444,0.68651,0.772,0.62687
805,1707606550.920882,0.449,0.69646,0.762,0.62687
806,1707606728.0180042,0.458,0.68138,0.772,0.62687
807,1707607211.1781623,0.299,0.56802,0.656,0.62687
808,1707607399.065226,0.391,0.64852,0.753,0.62687
809,1707607590.4068274,0.342,0.63164,0.733,0.62687
810,1707607785.7409084,0.473,0.69646,0.772,0.62687
811,1707607988.8935752,0.478,0.67867,0.767,0.62687
812,1707608473.8102522,0.309,0.67385,0.748,0.62687
813,1707608650.8221452,0.627,0.73807,0.772,0.62687
814,1707608766.439539,0.627,0.73867,0.772,0.62687
815,1707608868.6286566,0.627,0.75375,0.781,0.62687
816,1707609029.6985452,0.323,0.62108,0.724,0.62687
817,1707609519.3984902,0.622,0.75194,0.781,0.62687
818,1707609656.5089867,0.439,0.67204,0.757,0.62687
819,1707609832.3279684,0.627,0.74561,0.777,0.62687
820,1707609958.8090086,0.622,0.75224,0.786,0.62687
821,1707610089.9271219,0.473,0.65214,0.724,0.62687
822,1707610524.0667174,0.627,0.75103,0.781,0.62687
823,1707610703.7361724,0.478,0.68138,0.757,0.62687
824,1707610884.3377817,0.617,0.74319,0.777,0.62687
825,1707611062.0202146,0.444,0.67143,0.738,0.62687
826,1707611245.0750527,0.608,0.73837,0.772,0.62687
827,1707611644.263792,0.627,0.7444,0.777,0.62687
828,1707611780.5657933,0.386,0.62108,0.69,0.62687
829,1707612012.8231242,0.439,0.67264,0.753,0.62687
830,1707612245.53833,0.439,0.67355,0.748,0.62687
831,1707612441.7718184,0.526,0.70701,0.767,0.62687
832,1707612895.232047,0.516,0.69556,0.781,0.62687
833,1707613149.316576,0.42,0.63887,0.738,0.62687
834,1707613400.485359,0.516,0.67746,0.786,0.62687
835,1707613616.914499,0.338,0.64641,0.757,0.62687
836,1707613840.279857,0.347,0.66088,0.772,0.62687
837,1707614421.600047,0.299,0.63013,0.724,0.62687
838,1707614667.1313717,0.318,0.68018,0.762,0.62687
839,1707614865.011004,0.502,0.67837,0.757,0.62687
840,1707615093.8151906,0.362,0.69706,0.777,0.62687
841,1707615308.587331,0.622,0.74319,0.777,0.62687
842,1707615714.2695386,0.622,0.72963,0.762,0.62687
843,1707615828.2822523,0.617,0.73927,0.772,0.62687
844,1707615998.465308,0.424,0.64219,0.733,0.62687
845,1707616207.7111242,0.617,0.73897,0.767,0.62687
846,1707616323.5666764,0.449,0.63676,0.724,0.62687
847,1707616792.7654147,0.613,0.73385,0.767,0.62687
848,1707616883.127906,0.632,0.73988,0.772,0.62687
849,1707616984.2592087,0.424,0.6449,0.733,0.62687
850,1707617151.159627,0.627,0.73988,0.772,0.62687
851,1707617251.5128248,0.468,0.66209,0.728,0.62687
852,1707617582.2081246,0.613,0.73355,0.772,0.62687
853,1707617683.0701463,0.569,0.7043,0.767,0.60494
854,1707617872.6674762,0.444,0.62229,0.685,0.61851
855,1707618051.0350478,0.564,0.69344,0.748,0.60795
856,1707618540.0850182,0.444,0.63646,0.699,0.6167
857,1707618717.8725324,0.492,0.65395,0.733,0.6139800000000001
858,1707618895.6394053,0.584,0.70942,0.762,0.6139800000000001
859,1707619084.4816759,0.439,0.64852,0.733,0.598
860,1707619285.5223165,0.478,0.6446,0.724,0.60765
861,1707619788.7906966,0.449,0.63978,0.733,0.617
862,1707619979.3493106,0.405,0.68772,0.786,0.60373
863,1707620169.3329005,0.333,0.644,0.748,0.6082500000000001
864,1707620349.1555471,0.338,0.6443,0.753,0.5971000000000001
865,1707620551.1974275,0.357,0.63103,0.743,0.61097
866,1707621053.2154303,0.376,0.63767,0.733,0.61609
867,1707621232.4280005,0.439,0.65757,0.762,0.60645
868,1707621433.6610932,0.367,0.66058,0.762,0.59861
869,1707621624.313835,0.318,0.64792,0.728,0.5977
870,1707621815.0875938,0.352,0.63917,0.743,0.61217
871,1707622316.5645173,0.357,0.65696,0.738,0.5974
872,1707622529.1113112,0.376,0.66661,0.757,0.61187
873,1707622708.8599331,0.617,0.72148,0.757,0.5977
874,1707622776.6426814,0.507,0.66631,0.753,0.59687
875,1707622978.0362391,0.463,0.67204,0.738,0.61519
876,1707623469.0063732,0.405,0.66179,0.738,0.6040300000000001
877,1707623681.4981027,0.473,0.67475,0.743,0.61428
878,1707623860.7950563,0.617,0.72299,0.757,0.61036
879,1707624062.0639577,0.487,0.67777,0.738,0.61067
880,1707624241.7869415,0.492,0.68621,0.767,0.61428
881,1707624743.7840552,0.54,0.67626,0.733,0.60584
882,1707624944.9358492,0.386,0.66721,0.733,0.61428
883,1707625146.5614383,0.328,0.66842,0.748,0.60313
884,1707625348.1809692,0.564,0.72118,0.757,0.60765
885,1707625549.6077445,0.463,0.66752,0.743,0.59687
886,1707626051.3738992,0.434,0.67053,0.728,0.60645
887,1707626241.3614519,0.405,0.68621,0.772,0.61368
888,1707641266.986432,0.352,0.66299,0.724,0.61368
889,1707641413.015811,0.473,0.65123,0.733,0.60494
890,1707641559.4971433,0.386,0.68953,0.762,0.59687
891,1707641994.0339923,0.304,0.65606,0.748,0.6082500000000001
892,1707642117.5984466,0.275,0.67475,0.743,0.6004200000000001
893,1707642229.754476,0.328,0.64611,0.719,0.59687
894,1707642364.2303913,0.285,0.65214,0.724,0.60494
895,1707642488.4751804,0.4,0.68591,0.772,0.5971000000000001
896,1707642900.914859,0.188,0.64641,0.762,0.6046400000000001
897,1707643035.39712,0.333,0.64942,0.728,0.59687
898,1707643158.6908405,0.26,0.67234,0.772,0.60253
899,1707643270.9394376,0.342,0.65365,0.762,0.59687
900,1707643405.8735135,0.14,0.6452,0.733,0.5977
901,1707643829.1278105,0.396,0.67596,0.757,0.60584
902,1707643941.454754,0.391,0.63495,0.724,0.60162
903,1707644064.6333847,0.497,0.69465,0.767,0.59687
904,1707644176.9502108,0.555,0.67626,0.753,0.5974
905,1707644289.4531524,0.516,0.66209,0.738,0.59687
906,1707644701.851162,0.405,0.62349,0.709,0.59687
907,1707644836.2664492,0.309,0.6253,0.714,0.60524
908,1707644959.920133,0.463,0.66088,0.743,0.59687
909,1707645095.121218,0.405,0.62983,0.709,0.59687
910,1707645218.3003225,0.492,0.6844,0.757,0.59687
911,1707645630.7245605,0.56,0.69254,0.743,0.5983
912,1707645765.6432257,0.415,0.64701,0.704,0.59687
913,1707645900.0749454,0.386,0.64008,0.724,0.59687
914,1707646023.679783,0.463,0.69284,0.753,0.59687
915,1707646158.3589122,0.405,0.65877,0.719,0.60645
916,1707646559.4568653,0.526,0.7043,0.753,0.59891
917,1707646671.8875942,0.589,0.70128,0.748,0.6055400000000001
918,1707646795.466629,0.4,0.63194,0.695,0.60313
919,1707646918.7599888,0.453,0.66842,0.728,0.59687
920,1707647042.0094628,0.608,0.71123,0.757,0.60253
921,1707647454.1869075,0.54,0.71184,0.753,0.60102
922,1707647566.8008358,0.579,0.7037,0.753,0.6040300000000001
923,1707647679.1391928,0.569,0.68922,0.743,0.60072
924,1707647813.6038735,0.458,0.6443,0.699,0.59687
925,1707647926.127542,0.429,0.66028,0.719,0.59687
926,1707648349.2460845,0.521,0.69194,0.743,0.59687
927,1707648483.602772,0.487,0.6648,0.719,0.60222
928,1707648607.01543,0.56,0.71817,0.762,0.59687
929,1707648730.5696027,0.391,0.66299,0.714,0.60313
930,1707648854.0087795,0.521,0.69133,0.748,0.59891
931,1707649288.7821124,0.357,0.65907,0.724,0.60343
932,1707649412.104401,0.473,0.70581,0.762,0.6013200000000001
933,1707649524.2277436,0.511,0.70068,0.772,0.60072
934,1707649636.4920971,0.511,0.68319,0.738,0.60313
935,1707649770.9278393,0.444,0.65063,0.714,0.59687
936,1707650194.336885,0.424,0.67746,0.743,0.59687
937,1707650328.5872548,0.396,0.65636,0.728,0.59687
938,1707650463.0295858,0.236,0.63797,0.714,0.59687
939,1707650586.2824824,0.333,0.67988,0.757,0.59687
940,1707650698.671551,0.386,0.68078,0.767,0.5983
941,1707651110.7298586,0.415,0.67535,0.743,0.60222
942,1707651244.9306839,0.371,0.62349,0.714,0.59687
943,1707651367.9033504,0.473,0.69646,0.762,0.59687
944,1707651479.9489076,0.531,0.67958,0.748,0.59687
