,time,x,z
125,1712314563.707689,0.0,25.0
126,1712314653.040712,0.0,-20.0
127,1712314664.0967805,10.0,0.0
128,1712314752.4936063,0.0,35.0
129,1712315141.8243184,0.0,-20.0
130,1712315152.8720694,10.0,0.0
131,1712315230.221911,0.0,30.0
132,1712315319.5459406,0.0,-20.0
133,1712315330.6068904,-10.0,0.0
134,1712315407.9185908,0.0,30.0
135,1712315486.2028224,0.0,-15.0
136,1712315497.2732515,10.0,0.0
137,1712315563.551946,0.0,25.0
138,1712315641.8726807,0.0,-15.0
139,1712315652.927854,-10.0,0.0
140,1712315719.2250965,0.0,25.0
141,1712315808.5902958,0.0,-20.0
142,1712315819.64482,-10.0,0.0
143,1712315908.0278032,0.0,35.0
144,1712316297.369541,0.0,-20.0
145,1712316308.4383333,-10.0,0.0
146,1712316385.760213,0.0,30.0
147,1712316475.0772989,0.0,-20.0
148,1712316486.1319115,10.0,0.0
149,1712316563.4922433,0.0,30.0
150,1712316641.7951436,0.0,-15.0
151,1712316652.84773,-10.0,0.0
152,1712316719.1395006,0.0,25.0
153,1712316797.4525838,0.0,-15.0
154,1712316808.5184503,10.0,0.0
155,1712316874.8284411,0.0,25.0
156,1712316953.084794,0.0,-15.0
157,1712316964.1308792,-10.0,0.0
158,1712317030.4232068,0.0,25.0
159,1712317408.673258,0.0,-15.0
160,1712317419.7298427,-10.0,0.0
161,1712317486.016566,0.0,25.0
162,1712317564.2958808,0.0,-15.0
163,1712317575.3537867,10.0,0.0
164,1712317641.650061,0.0,25.0
165,1712317730.9920454,0.0,-20.0
166,1712317742.0430248,-10.0,0.0
167,1712317819.3604434,0.0,30.0
168,1712317897.6183653,0.0,-15.0
169,1712317908.6757505,10.0,0.0
170,1712317974.9828184,0.0,25.0
171,1712318053.2481096,0.0,-15.0
172,1712318064.2969763,10.0,0.0
173,1712318130.5866947,0.0,25.0
174,1712318508.8502512,0.0,-15.0
175,1712318519.9087636,-10.0,0.0
176,1712318586.2037044,0.0,25.0
177,1712318664.4591405,0.0,-15.0
178,1712318675.5254169,-10.0,0.0
179,1712318741.8164988,0.0,25.0
180,1712318820.077504,0.0,-15.0
181,1712318831.1332223,-10.0,0.0
182,1712318897.4264553,0.0,25.0
183,1712318975.7322314,0.0,-15.0
184,1712318986.7901063,10.0,0.0
185,1712319053.077773,0.0,25.0
186,1712319131.3707616,0.0,-15.0
187,1712319142.4255428,10.0,0.0
188,1712319197.6647923,0.0,20.0
189,1712319575.949734,0.0,-15.0
190,1712319587.0081146,-10.0,0.0
191,1712319653.270006,0.0,25.0
192,1712319731.5385134,0.0,-15.0
193,1712319742.5921714,10.0,0.0
194,1712319808.8859622,0.0,25.0
195,1712319887.1299498,0.0,-15.0
196,1712319898.1840465,10.0,0.0
197,1712319964.4793046,0.0,25.0
198,1712320042.7464733,0.0,-15.0
199,1712320053.801405,-10.0,0.0
200,1712320120.0961726,0.0,25.0
201,1712320198.3409193,0.0,-15.0
202,1712320209.405944,-10.0,0.0
203,1712320275.6807437,0.0,25.0
204,1712320654.0871146,0.0,-15.0
205,1712320665.143719,10.0,0.0
206,1712320731.3899739,0.0,25.0
207,1712320809.7468708,0.0,-15.0
208,1712320820.799305,-10.0,0.0
209,1712320887.0849884,0.0,25.0
210,1712320965.732815,0.0,-15.0
211,1712320976.7842376,10.0,0.0
212,1712321043.085191,0.0,25.0
213,1712321121.6889465,0.0,-15.0
214,1712321132.7755868,-10.0,0.0
215,1712321199.1635957,0.0,25.0
216,1712321277.6929061,0.0,-15.0
217,1712321288.8513205,10.0,0.0
218,1712321344.1516397,0.0,20.0
219,1712321722.8555162,0.0,-15.0
220,1712321733.9616416,10.0,0.0
221,1712321800.273731,0.0,25.0
222,1712321878.8749833,0.0,-15.0
223,1712321890.0355735,10.0,0.0
224,1712321956.3738625,0.0,25.0
225,1712322035.029966,0.0,-15.0
226,1712322046.1294897,10.0,0.0
227,1712322112.5047193,0.0,25.0
228,1712322191.0710483,0.0,-15.0
229,1712322202.1892486,-10.0,0.0
230,1712322268.4996588,0.0,25.0
231,1712322347.010134,0.0,-15.0
232,1712322358.1721754,10.0,0.0
233,1712322424.4709888,0.0,25.0
234,1712322803.125343,0.0,-15.0
235,1712322814.252626,10.0,0.0
236,1712322880.700223,0.0,25.0
237,1712322959.2971842,0.0,-15.0
238,1712322970.3647592,-10.0,0.0
239,1712323036.8636742,0.0,25.0
240,1712323115.3610408,0.0,-15.0
241,1712323126.5447686,-10.0,0.0
242,1712323181.7949953,0.0,20.0
243,1712323260.470307,0.0,-15.0
244,1712323271.8212037,-10.0,0.0
245,1712323338.1942434,0.0,25.0
246,1712323416.6792605,0.0,-15.0
247,1712323427.7637224,10.0,0.0
248,1712323494.0766306,0.0,25.0
249,1712323872.4279008,0.0,-15.0
250,1712323883.4969985,10.0,0.0
251,1712323949.7823389,0.0,25.0
252,1712324028.055832,0.0,-15.0
253,1712324039.1037827,-10.0,0.0
254,1712324105.3869562,0.0,25.0
255,1712324183.6753736,0.0,-15.0
256,1712324194.7279108,10.0,0.0
257,1712324249.9816236,0.0,20.0
258,1712324328.282802,0.0,-15.0
259,1712324339.327314,-10.0,0.0
260,1712324405.6157749,0.0,25.0
261,1712324483.8787951,0.0,-15.0
262,1712324494.9363008,10.0,0.0
263,1712324561.2116027,0.0,25.0
264,1712324939.5094497,0.0,-15.0
265,1712324950.5601196,-10.0,0.0
266,1712325016.8445148,0.0,25.0
267,1712325095.145093,0.0,-15.0
268,1712325106.1872268,-10.0,0.0
269,1712325172.5060534,0.0,25.0
270,1712325250.7860358,0.0,-15.0
271,1712325261.85103,-10.0,0.0
272,1712325328.1282284,0.0,25.0
273,1712325406.426777,0.0,-15.0
274,1712325417.484584,10.0,0.0
275,1712325483.785782,0.0,25.0
276,1712325562.075699,0.0,-15.0
277,1712325573.131389,-10.0,0.0
278,1712325639.420411,0.0,25.0
279,1712326017.7261422,0.0,-15.0
280,1712326028.7815363,10.0,0.0
281,1712326095.0547893,0.0,25.0
282,1712326173.3324873,0.0,-15.0
283,1712326184.3924813,10.0,0.0
284,1712326239.6168,0.0,20.0
285,1712326317.9202282,0.0,-15.0
286,1712326328.976613,10.0,0.0
287,1712326395.2711887,0.0,25.0
288,1712326473.5235734,0.0,-15.0
289,1712326484.6120136,10.0,0.0
290,1712326550.8932567,0.0,25.0
291,1712326629.1869922,0.0,-15.0
292,1712326640.2380521,-10.0,0.0
293,1712326706.5250762,0.0,25.0
294,1712327084.8078046,0.0,-15.0
295,1712327095.8608668,-10.0,0.0
296,1712327162.1547954,0.0,25.0
297,1712327240.4268808,0.0,-15.0
298,1712327251.485151,-10.0,0.0
299,1712327317.785142,0.0,25.0
300,1712327396.057704,0.0,-15.0
301,1712327407.1284711,10.0,0.0
302,1712327462.3725917,0.0,20.0
303,1712327540.6295674,0.0,-15.0
304,1712327551.687455,10.0,0.0
305,1712327617.973837,0.0,25.0
306,1712327696.1982,0.0,-15.0
307,1712327707.270624,10.0,0.0
308,1712327773.5468724,0.0,25.0
309,1712328151.8018215,0.0,-15.0
310,1712328162.8558717,-10.0,0.0
311,1712328229.1107566,0.0,25.0
312,1712328307.3672104,0.0,-15.0
313,1712328318.4330125,10.0,0.0
314,1712328384.714816,0.0,25.0
315,1712328463.0001423,0.0,-15.0
316,1712328474.0683036,10.0,0.0
317,1712328540.3441637,0.0,25.0
318,1712328618.59685,0.0,-15.0
319,1712328629.6461582,-10.0,0.0
320,1712328684.883279,0.0,20.0
321,1712328763.1628711,0.0,-15.0
322,1712328774.2174926,-10.0,0.0
323,1712328840.49469,0.0,25.0
324,1712329218.7852962,0.0,-15.0
325,1712329229.8458002,-10.0,0.0
326,1712329296.1376324,0.0,25.0
327,1712329374.4267113,0.0,-15.0
328,1712329385.4814758,-10.0,0.0
329,1712329451.78341,0.0,25.0
330,1712329530.059002,0.0,-15.0
331,1712329541.104038,-10.0,0.0
332,1712329607.3889883,0.0,25.0
333,1712329685.691832,0.0,-15.0
334,1712329696.7480783,10.0,0.0
335,1712329751.9751542,0.0,20.0
336,1712329830.2845855,0.0,-15.0
337,1712329841.3320966,-10.0,0.0
338,1712329918.6569188,0.0,30.0
339,1712330296.9578106,0.0,-15.0
340,1712330308.0155134,10.0,0.0
341,1712330363.2257044,0.0,20.0
342,1712330441.5063174,0.0,-15.0
343,1712330452.5682437,10.0,0.0
344,1712330518.868177,0.0,25.0
345,1712330597.1349864,0.0,-15.0
346,1712330608.1881487,10.0,0.0
347,1712330674.46559,0.0,25.0
348,1712330752.7427995,0.0,-15.0
349,1712330763.7895112,10.0,0.0
350,1712330819.0374835,0.0,20.0
351,1712330886.2539034,0.0,-10.0
352,1712330897.307332,-10.0,0.0
353,1712330952.550257,0.0,20.0
354,1712331330.838305,0.0,-15.0
355,1712331341.9001582,10.0,0.0
356,1712331408.1844904,0.0,25.0
357,1712331486.4438674,0.0,-15.0
358,1712331497.4938626,10.0,0.0
359,1712331552.7278812,0.0,20.0
360,1712331630.9913812,0.0,-15.0
361,1712331642.050307,-10.0,0.0
362,1712331708.328188,0.0,25.0
363,1712331786.6412644,0.0,-15.0
364,1712331797.682394,10.0,0.0
365,1712331863.984438,0.0,25.0
366,1712331942.222959,0.0,-15.0
367,1712331953.281729,-10.0,0.0
368,1712332019.5747595,0.0,25.0
369,1712332397.8687906,0.0,-15.0
370,1712332408.9231677,10.0,0.0
371,1712332475.2123864,0.0,25.0
372,1712332553.4817314,0.0,-15.0
373,1712332564.532771,-10.0,0.0
374,1712332630.7911875,0.0,25.0
375,1712332709.0487952,0.0,-15.0
376,1712332720.1097667,10.0,0.0
377,1712332775.342174,0.0,20.0
378,1712332853.6387913,0.0,-15.0
379,1712332864.69939,10.0,0.0
380,1712332930.9866374,0.0,25.0
381,1712333009.2679534,0.0,-15.0
382,1712333020.3218536,10.0,0.0
383,1712333086.6007483,0.0,25.0
384,1712333464.8896534,0.0,-15.0
385,1712333475.9430053,-10.0,0.0
386,1712333542.2049103,0.0,25.0
387,1712333620.5007925,0.0,-15.0
388,1712333631.5627968,-10.0,0.0
389,1712333697.8351862,0.0,25.0
390,1712333776.1037657,0.0,-15.0
391,1712333787.1455076,-10.0,0.0
392,1712333842.3715487,0.0,20.0
393,1712333920.6357598,0.0,-15.0
394,1712333931.6925597,-10.0,0.0
395,1712333997.9746277,0.0,25.0
396,1712334076.253948,0.0,-15.0
397,1712334087.3123646,10.0,0.0
398,1712334153.622915,0.0,25.0
399,1712334531.8968668,0.0,-15.0
400,1712334542.949156,-10.0,0.0
401,1712334609.223234,0.0,25.0
402,1712334687.501223,0.0,-15.0
403,1712334698.549983,-10.0,0.0
404,1712334764.8597567,0.0,25.0
405,1712334843.124764,0.0,-15.0
406,1712334854.1854477,10.0,0.0
407,1712334920.4598281,0.0,25.0
408,1712334998.7423215,0.0,-15.0
409,1712335009.798275,-10.0,0.0
410,1712335076.1000814,0.0,25.0
411,1712335154.3876877,0.0,-15.0
412,1712335165.4384484,10.0,0.0
413,1712335231.700405,0.0,25.0
414,1712335610.0037694,0.0,-15.0
415,1712335621.0644875,-10.0,0.0
416,1712335687.3768115,0.0,25.0
417,1712335765.6428094,0.0,-15.0
418,1712335776.6937335,10.0,0.0
419,1712335842.9966958,0.0,25.0
420,1712335921.2749882,0.0,-15.0
421,1712335932.3427644,-10.0,0.0
422,1712335998.6297102,0.0,25.0
423,1712336076.9152915,0.0,-15.0
424,1712336087.9644504,10.0,0.0
425,1712336154.2196102,0.0,25.0
426,1712336232.5044816,0.0,-15.0
427,1712336243.562465,-10.0,0.0
428,1712336309.8516872,0.0,25.0
429,1712336688.1586862,0.0,-15.0
430,1712336699.2175558,-10.0,0.0
431,1712336765.5023627,0.0,25.0
432,1712336843.7752476,0.0,-15.0
433,1712336854.8281734,10.0,0.0
434,1712336921.133177,0.0,25.0
435,1712336999.4686234,0.0,-15.0
436,1712337010.543928,-10.0,0.0
437,1712337076.8359237,0.0,25.0
438,1712337155.1229558,0.0,-15.0
439,1712337166.1814039,10.0,0.0
440,1712337232.4621167,0.0,25.0
441,1712337310.714488,0.0,-15.0
442,1712337321.7688682,-10.0,0.0
443,1712337388.0431502,0.0,25.0
444,1712337766.3039374,0.0,-15.0
445,1712337777.3667903,10.0,0.0
446,1712337843.6398318,0.0,25.0
447,1712337921.920004,0.0,-15.0
448,1712337932.9827666,-10.0,0.0
449,1712337999.258418,0.0,25.0
450,1712338077.513256,0.0,-15.0
451,1712338088.5689754,10.0,0.0
452,1712338154.8437939,0.0,25.0
453,1712338233.0915985,0.0,-15.0
454,1712338244.1490903,10.0,0.0
455,1712338310.4506335,0.0,25.0
456,1712338388.7190776,0.0,-15.0
457,1712338399.7869685,-10.0,0.0
458,1712338455.0068157,0.0,20.0
459,1712338833.3128757,0.0,-15.0
460,1712338844.3622487,10.0,0.0
461,1712338921.7090905,0.0,30.0
462,1712338999.9795568,0.0,-15.0
463,1712339011.030866,-10.0,0.0
464,1712339066.2617505,0.0,20.0
465,1712339144.5078113,0.0,-15.0
466,1712339155.5719981,10.0,0.0
467,1712339221.8403509,0.0,25.0
468,1712339300.1144207,0.0,-15.0
469,1712339311.170069,-10.0,0.0
470,1712339377.4643922,0.0,25.0
471,1712339455.7545784,0.0,-15.0
472,1712339466.808868,10.0,0.0
473,1712339533.0778563,0.0,25.0
474,1712339911.3559318,0.0,-15.0
475,1712339922.414062,-10.0,0.0
476,1712339977.6254013,0.0,20.0
477,1712340022.7340388,0.0,0.0
478,1712340033.7788818,10.0,0.0
479,1712340055.839477,0.0,5.0
480,1712340134.1082158,0.0,-15.0
481,1712340145.1616092,10.0,0.0
482,1712340211.4363565,0.0,25.0
483,1712340289.7123668,0.0,-15.0
484,1712340300.7553232,10.0,0.0
485,1712340355.9889143,0.0,20.0
486,1712340434.2572708,0.0,-15.0
487,1712340445.3158896,10.0,0.0
488,1712340511.6097496,0.0,25.0
489,1712340889.9092307,0.0,-15.0
490,1712340900.9547281,-10.0,0.0
491,1712340967.2594073,0.0,25.0
492,1712341045.5249238,0.0,-15.0
493,1712341056.574144,10.0,0.0
494,1712341111.8191376,0.0,20.0
495,1712341179.033026,0.0,-10.0
496,1712341190.084686,-10.0,0.0
497,1712341245.2778852,0.0,20.0
498,1712341323.53834,0.0,-15.0
499,1712341334.5821764,10.0,0.0
500,1712341389.797859,0.0,20.0
501,1712341457.035801,0.0,-10.0
502,1712341468.092931,10.0,0.0
503,1712341523.327883,0.0,20.0
504,1712341901.6105704,0.0,-15.0
505,1712341912.6610036,10.0,0.0
506,1712341967.896027,0.0,20.0
507,1712342035.1148202,0.0,-10.0
508,1712342046.162911,-10.0,0.0
509,1712342090.3148851,0.0,15.0
510,1712342157.5456915,0.0,-10.0
511,1712342168.5972676,10.0,0.0
512,1712342223.8343015,0.0,20.0
513,1712342291.0737348,0.0,-10.0
514,1712342302.1307333,-10.0,0.0
515,1712342346.276475,0.0,15.0
516,1712342413.4714298,0.0,-10.0
517,1712342424.527287,10.0,0.0
518,1712342457.6648202,0.0,10.0
519,1712342824.893145,0.0,-10.0
520,1712342835.9476662,10.0,0.0
521,1712342891.1589565,0.0,20.0
522,1712342958.3729148,0.0,-10.0
523,1712342969.4477375,10.0,0.0
524,1712343002.5659702,0.0,10.0
525,1712343069.7828777,0.0,-10.0
526,1712343080.8508947,10.0,0.0
527,1712343124.9995701,0.0,15.0
528,1712343192.244436,0.0,-10.0
529,1712343203.2997215,10.0,0.0
530,1712343247.4826136,0.0,15.0
531,1712343314.693644,0.0,-10.0
532,1712343325.7515306,10.0,0.0
533,1712343380.9945078,0.0,20.0
534,1712343748.2059512,0.0,-10.0
535,1712343759.2554853,-10.0,0.0
536,1712343792.4021132,0.0,10.0
537,1712343848.5425622,0.0,-5.0
538,1712343859.604841,10.0,0.0
539,1712343892.7147746,0.0,10.0
540,1712343959.9013526,0.0,-10.0
541,1712343970.961728,10.0,0.0
542,1712344026.1870492,0.0,20.0
543,1712344093.4055328,0.0,-10.0
544,1712344104.4581285,-10.0,0.0
545,1712344137.5852454,0.0,10.0
546,1712344204.8203526,0.0,-10.0
547,1712344215.8654904,-10.0,0.0
548,1712344260.04356,0.0,15.0
549,1712344627.2501273,0.0,-10.0
550,1712344638.2973475,-10.0,0.0
551,1712344682.4816723,0.0,15.0
552,1712344749.7116613,0.0,-10.0
553,1712344760.7619298,10.0,0.0
554,1712344804.9377768,0.0,15.0
555,1712344861.1010072,0.0,-5.0
556,1712344872.1650028,10.0,0.0
557,1712344905.2939074,0.0,10.0
558,1712344961.4521804,0.0,-5.0
559,1712344972.4979212,10.0,0.0
560,1712344983.5290046,0.0,0.0
561,1712345028.6634996,0.0,0.0
562,1712345039.7165864,10.0,0.0
563,1712345072.8623407,0.0,10.0
564,1712345440.094527,0.0,-10.0
565,1712345451.162782,10.0,0.0
566,1712345495.32878,0.0,15.0
567,1712345562.548324,0.0,-10.0
568,1712345573.605691,-10.0,0.0
569,1712345617.7946532,0.0,15.0
570,1712345684.999973,0.0,-10.0
571,1712345696.0623562,-10.0,0.0
572,1712345740.251485,0.0,15.0
573,1712345807.4733474,0.0,-10.0
574,1712345818.5306094,-10.0,0.0
575,1712345851.6913211,0.0,10.0
576,1712345896.8123481,0.0,0.0
577,1712345907.862099,10.0,0.0
578,1712345918.9135866,0.0,0.0
579,1712346275.0817833,0.0,-5.0
580,1712346286.146241,10.0,0.0
581,1712346330.3228385,0.0,15.0
582,1712346397.5593228,0.0,-10.0
583,1712346408.608867,-10.0,0.0
584,1712346441.7428179,0.0,10.0
585,1712346497.8998034,0.0,-5.0
586,1712346508.9506972,10.0,0.0
587,1712346542.077138,0.0,10.0
588,1712346587.2114317,0.0,0.0
589,1712346598.2585428,10.0,0.0
590,1712346609.2799468,0.0,0.0
591,1712346665.4385974,0.0,-5.0
592,1712346676.4899974,10.0,0.0
593,1712346709.6084087,0.0,10.0
594,1712347076.817685,0.0,-10.0
595,1712347087.8725035,-10.0,0.0
596,1712347132.0486388,0.0,15.0
597,1712347199.2508352,0.0,-10.0
598,1712347210.314828,-10.0,0.0
599,1712347254.4867117,0.0,15.0
600,1712347310.6505632,0.0,-5.0
601,1712347321.6962142,10.0,0.0
602,1712347343.770837,0.0,5.0
603,1712347399.9313614,0.0,-5.0
604,1712347410.9900346,10.0,0.0
605,1712347444.1117914,0.0,10.0
606,1712347500.264678,0.0,-5.0
607,1712347511.3188915,-10.0,0.0
608,1712347533.3959446,0.0,5.0
609,1712347889.5691733,0.0,-5.0
610,1712347900.6240177,10.0,0.0
611,1712347933.7668114,0.0,10.0
612,1712348000.992606,0.0,-10.0
613,1712348012.0328918,-10.0,0.0
614,1712348067.2610962,0.0,20.0
615,1712348134.464044,0.0,-10.0
616,1712348145.5187762,-10.0,0.0
617,1712348178.6497135,0.0,10.0
618,1712348234.8146045,0.0,-5.0
619,1712348245.8732207,-10.0,0.0
620,1712348267.9436746,0.0,5.0
621,1712348324.1000674,0.0,-5.0
622,1712348335.1570776,10.0,0.0
623,1712348368.2756484,0.0,10.0
624,1712348735.5265076,0.0,-10.0
625,1712348746.5859485,-10.0,0.0
626,1712348801.817743,0.0,20.0
627,1712348869.0189378,0.0,-10.0
628,1712348880.06967,-10.0,0.0
629,1712348913.1966498,0.0,10.0
630,1712348969.3527522,0.0,-5.0
631,1712348980.3965333,10.0,0.0
632,1712349013.5164282,0.0,10.0
633,1712349069.6918766,0.0,-5.0
634,1712349080.7454698,10.0,0.0
635,1712349113.8904762,0.0,10.0
636,1712349181.1220524,0.0,-10.0
637,1712349192.175499,10.0,0.0
638,1712349236.361771,0.0,15.0
639,1712349603.5562155,0.0,-10.0
640,1712349614.6136966,-10.0,0.0
641,1712349658.8053417,0.0,15.0
642,1712349726.0351005,0.0,-10.0
643,1712349737.0962155,-10.0,0.0
644,1712349781.3031166,0.0,15.0
645,1712349826.4377553,0.0,0.0
646,1712349837.4971647,-10.0,0.0
647,1712349848.5185292,0.0,0.0
648,1712349915.740824,0.0,-10.0
649,1712349926.7935064,10.0,0.0
650,1712349970.9771147,0.0,15.0
651,1712350016.069551,0.0,0.0
652,1712350027.1313784,10.0,0.0
653,1712350038.1620162,0.0,0.0
654,1712350405.415179,0.0,-10.0
655,1712350416.4695601,10.0,0.0
656,1712350471.7216842,0.0,20.0
657,1712350539.0811515,0.0,-10.0
658,1712350550.133901,-10.0,0.0
659,1712350583.2825513,0.0,10.0
660,1712350650.5457594,0.0,-10.0
661,1712350661.5875292,10.0,0.0
662,1712350716.8241327,0.0,20.0
663,1712350784.0523794,0.0,-10.0
664,1712350795.102081,-10.0,0.0
665,1712350839.2853327,0.0,15.0
666,1712350906.4972415,0.0,-10.0
667,1712350917.547755,10.0,0.0
668,1712350961.724881,0.0,15.0
669,1712351317.8780084,0.0,-5.0
670,1712351328.9355795,-10.0,0.0
671,1712351339.9669507,0.0,0.0
672,1712351385.0806143,0.0,0.0
673,1712351396.1467497,10.0,0.0
674,1712351429.280017,0.0,10.0
675,1712351485.439874,0.0,-5.0
676,1712351496.4971008,10.0,0.0
677,1712351518.578513,0.0,5.0
678,1712351574.7344215,0.0,-5.0
679,1712351585.7854917,10.0,0.0
680,1712351618.8927758,0.0,10.0
681,1712351675.0704541,0.0,-5.0
682,1712351686.126111,-10.0,0.0
683,1712351708.2207043,0.0,5.0
684,1712352064.3938603,0.0,-5.0
685,1712352075.4557133,10.0,0.0
686,1712352108.587821,0.0,10.0
687,1712352175.8011932,0.0,-10.0
688,1712352186.8591142,-10.0,0.0
689,1712352231.039304,0.0,15.0
690,1712352298.2607708,0.0,-10.0
691,1712352309.3191137,-10.0,0.0
692,1712352353.4767797,0.0,15.0
693,1712352420.709712,0.0,-10.0
694,1712352431.7566104,10.0,0.0
695,1712352486.9608002,0.0,20.0
696,1712352554.1720886,0.0,-10.0
697,1712352565.2326286,-10.0,0.0
698,1712352609.4237707,0.0,15.0
699,1712352976.6558387,0.0,-10.0
700,1712352987.7116952,-10.0,0.0
701,1712353031.8820431,0.0,15.0
702,1712353099.0871985,0.0,-10.0
703,1712353110.1517942,10.0,0.0
704,1712353154.333559,0.0,15.0
705,1712353221.5352685,0.0,-10.0
706,1712353232.5832925,10.0,0.0
707,1712353276.7600837,0.0,15.0
708,1712353343.9903972,0.0,-10.0
709,1712353355.0577056,-10.0,0.0
710,1712353399.2434816,0.0,15.0
711,1712353455.4270043,0.0,-5.0
712,1712353466.4705253,-10.0,0.0
713,1712353488.5236897,0.0,5.0
714,1712353844.6558394,0.0,-5.0
715,1712353855.7123237,10.0,0.0
716,1712353888.8496046,0.0,10.0
717,1712353945.0377953,0.0,-5.0
718,1712353956.0980346,-10.0,0.0
719,1712353978.1837542,0.0,5.0
720,1712354034.3584037,0.0,-5.0
721,1712354045.4178424,10.0,0.0
722,1712354089.5981486,0.0,15.0
723,1712354156.8141205,0.0,-10.0
724,1712354167.8806245,-10.0,0.0
725,1712354212.048781,0.0,15.0
726,1712354279.2801607,0.0,-10.0
727,1712354290.3337042,-10.0,0.0
728,1712354334.5331967,0.0,15.0
729,1712354701.7758198,0.0,-10.0
730,1712354712.8340034,10.0,0.0
731,1712354757.0276616,0.0,15.0
732,1712354824.2708623,0.0,-10.0
733,1712354835.312783,-10.0,0.0
734,1712354879.4977977,0.0,15.0
735,1712354935.6563969,0.0,-5.0
736,1712354946.7047403,10.0,0.0
737,1712354957.7348468,0.0,0.0
738,1712355013.9075913,0.0,-5.0
739,1712355024.9635994,10.0,0.0
740,1712355069.1386056,0.0,15.0
741,1712355125.321655,0.0,-5.0
742,1712355136.3697946,-10.0,0.0
743,1712355158.4451594,0.0,5.0
744,1712355525.6704395,0.0,-10.0
745,1712355536.7168276,10.0,0.0
746,1712355591.9561236,0.0,20.0
747,1712355659.153385,0.0,-10.0
748,1712355670.20394,-10.0,0.0
749,1712355703.3298588,0.0,10.0
750,1712355759.49973,0.0,-5.0
751,1712355770.559674,10.0,0.0
752,1712355803.6644726,0.0,10.0
753,1712355870.8973083,0.0,-10.0
754,1712355881.9560568,10.0,0.0
755,1712355937.169592,0.0,20.0
756,1712356004.399946,0.0,-10.0
757,1712356015.462053,-10.0,0.0
758,1712356059.674763,0.0,15.0
759,1712356415.8540123,0.0,-5.0
760,1712356426.9236264,-10.0,0.0
761,1712356437.9482448,0.0,0.0
762,1712356494.1230474,0.0,-5.0
763,1712356505.1757653,10.0,0.0
764,1712356549.3562746,0.0,15.0
765,1712356616.5732129,0.0,-10.0
766,1712356627.6146002,-10.0,0.0
767,1712356671.792394,0.0,15.0
768,1712356739.029872,0.0,-10.0
769,1712356750.0868454,10.0,0.0
770,1712356794.283805,0.0,15.0
771,1712356861.4956353,0.0,-10.0
772,1712356872.5514464,10.0,0.0
773,1712356916.7204888,0.0,15.0
774,1712357283.9379065,0.0,-10.0
775,1712357294.9958947,-10.0,0.0
776,1712357350.2289119,0.0,20.0
777,1712357417.4921649,0.0,-10.0
778,1712357428.5509372,-10.0,0.0
779,1712357472.73981,0.0,15.0
780,1712357539.962743,0.0,-10.0
781,1712357551.0149477,10.0,0.0
782,1712357595.2012012,0.0,15.0
783,1712357662.4008772,0.0,-10.0
784,1712357673.465323,10.0,0.0
785,1712357728.685542,0.0,20.0
786,1712357795.9187756,0.0,-10.0
787,1712357806.9804225,-10.0,0.0
788,1712357840.1222248,0.0,10.0
789,1712358196.3045866,0.0,-5.0
790,1712358207.3510454,-10.0,0.0
791,1712358218.374643,0.0,0.0
792,1712358274.520438,0.0,-5.0
793,1712358285.5767748,10.0,0.0
794,1712358329.7625957,0.0,15.0
795,1712358385.9177926,0.0,-5.0
796,1712358396.9761767,-10.0,0.0
797,1712358408.0034091,0.0,0.0
798,1712358464.1584601,0.0,-5.0
799,1712358475.2191818,10.0,0.0
800,1712358519.4233155,0.0,15.0
801,1712358586.6513472,0.0,-10.0
802,1712358597.7119017,-10.0,0.0
803,1712358641.9018734,0.0,15.0
804,1712359009.110658,0.0,-10.0
805,1712359020.1594613,10.0,0.0
806,1712359064.3481967,0.0,15.0
807,1712359131.540524,0.0,-10.0
808,1712359142.605687,10.0,0.0
809,1712359197.8379946,0.0,20.0
810,1712359265.0487313,0.0,-10.0
811,1712359276.0953124,-10.0,0.0
812,1712359309.2254875,0.0,10.0
813,1712359376.4372962,0.0,-10.0
814,1712359387.506326,-10.0,0.0
815,1712359453.8003297,0.0,25.0
816,1712359521.02564,0.0,-10.0
817,1712359532.085376,10.0,0.0
818,1712359565.206368,0.0,10.0
819,1712359921.3819916,0.0,-5.0
820,1712359932.442732,10.0,0.0
821,1712359943.4656017,0.0,0.0
822,1712359988.5787146,0.0,0.0
823,1712359999.628226,10.0,0.0
824,1712360032.770926,0.0,10.0
825,1712360099.985089,0.0,-10.0
826,1712360111.0293381,-10.0,0.0
827,1712360166.2748945,0.0,20.0
828,1712360233.48312,0.0,-10.0
829,1712360244.5335097,-10.0,0.0
830,1712360288.723168,0.0,15.0
831,1712360355.961228,0.0,-10.0
832,1712360367.0131955,-10.0,0.0
833,1712360411.1717834,0.0,15.0
834,1712360778.412165,0.0,-10.0
835,1712360789.4759297,-10.0,0.0
836,1712360833.6583226,0.0,15.0
837,1712360900.861759,0.0,-10.0
838,1712360911.9158454,10.0,0.0
839,1712360956.0998175,0.0,15.0
840,1712361023.327919,0.0,-10.0
841,1712361034.3776538,10.0,0.0
842,1712361078.5949438,0.0,15.0
843,1712361145.8415263,0.0,-10.0
844,1712361156.8967867,10.0,0.0
845,1712361201.08698,0.0,15.0
846,1712361268.3207662,0.0,-10.0
847,1712361279.3728006,-10.0,0.0
848,1712361323.5577605,0.0,15.0
849,1712361690.7679887,0.0,-10.0
850,1712361701.8170166,10.0,0.0
851,1712361757.063693,0.0,20.0
852,1712361824.273846,0.0,-10.0
