,time,min,avg,max,norm_factor
87,1710774982.8315241,0.466,0.71988,0.765,0.6381699999999999
88,1710775178.1763625,0.463,0.70621,0.762,0.6649
89,1710775300.7586348,0.447,0.71948,0.781,0.63455
90,1710775447.766718,0.472,0.70621,0.752,0.63897
91,1710775570.3287663,0.482,0.73234,0.791,0.6349499999999999
92,1710775755.9111826,0.485,0.72862,0.778,0.65063
93,1710775878.306532,0.509,0.73515,0.786,0.6578600000000001
94,1710776025.0022824,0.485,0.71053,0.782,0.6658999999999999
95,1710776147.3970506,0.505,0.73641,0.786,0.6654
96,1710776294.0603874,0.493,0.72585,0.79,0.6616299999999999
97,1710776428.5810542,0.505,0.74671,0.807,0.6744399999999999
98,1710776563.1685884,0.485,0.74646,0.831,0.68676
99,1710776698.0223196,0.497,0.73967,0.815,0.68651
100,1710776832.8242583,0.477,0.73113,0.794,0.69455
101,1710776955.2523632,0.521,0.77611,0.843,0.6937899999999999
102,1710777090.141196,0.469,0.75148,0.815,0.6960500000000001
103,1710777224.978691,0.509,0.76982,0.843,0.69505
104,1710777360.5306041,0.481,0.7643,0.831,0.6980599999999999
105,1710777507.2430487,0.473,0.71028,0.782,0.70183
106,1710777641.8123832,0.517,0.74872,0.819,0.69078
107,1710777764.2418492,0.529,0.75601,0.807,0.68977
108,1710777910.988103,0.477,0.70877,0.802,0.68198
109,1710778033.3660636,0.497,0.74771,0.807,0.6694199999999999
110,1710778180.0783901,0.461,0.68942,0.758,0.67269
111,1710778302.4914472,0.501,0.74997,0.811,0.6694199999999999
112,1710778449.1696997,0.449,0.69068,0.762,0.6747000000000001
113,1710778583.7092404,0.469,0.70349,0.794,0.66439
114,1710778706.1369603,0.501,0.72837,0.778,0.65937
115,1710778852.8324928,0.461,0.69068,0.782,0.65032
116,1710778975.261535,0.489,0.71807,0.77,0.64455
117,1710779121.974002,0.449,0.66354,0.738,0.6485700000000001
118,1710779244.3534594,0.481,0.72259,0.774,0.6432899999999999
119,1710779391.0983226,0.449,0.65802,0.73,0.6450499999999999
120,1710779525.6536486,0.449,0.67736,0.77,0.6327400000000001
121,1710779648.0830984,0.485,0.70098,0.75,0.6292200000000001
122,1710779782.6687593,0.493,0.6746,0.742,0.6256999999999999
123,1710779917.2226436,0.437,0.68264,0.742,0.6247
124,1710780063.901771,0.441,0.66329,0.758,0.6279600000000001
125,1710780186.332365,0.461,0.69495,0.75,0.62042
126,1710780333.0436132,0.433,0.63113,0.682,0.61741
127,1710780516.214098,0.292,0.5354,0.65,0.6262000000000001
128,1710780699.3672936,0.292,0.56103,0.73,0.6324799999999999
129,1710780882.4868395,0.332,0.56254,0.674,0.6370100000000001
130,1710781065.672807,0.336,0.55249,0.718,0.6304700000000001
131,1710781248.8445547,0.34,0.52535,0.678,0.63927
132,1710781431.964674,0.3,0.54394,0.706,0.63927
133,1710781602.9753046,0.489,0.71455,0.77,0.63801
134,1710781737.5293093,0.292,0.54269,0.706,0.6201700000000001
135,1710781920.6654854,0.449,0.69219,0.746,0.6299699999999999
136,1710782103.8348653,0.461,0.69621,0.742,0.61666
137,1710782226.2315698,0.485,0.69696,0.746,0.6061000000000001
138,1710782423.3478656,0.284,0.52862,0.698,0.6194200000000001
139,1710782594.9493132,0.477,0.6849,0.73,0.6078600000000001
140,1710782778.3030748,0.473,0.66882,0.734,0.60284
141,1710782973.663383,0.248,0.51078,0.662,0.59053
142,1710783144.7081273,0.453,0.66781,0.73,0.58826
143,1710783327.8947294,0.461,0.65475,0.702,0.5907800000000001
144,1710783450.3242354,0.429,0.65575,0.706,0.5805
145,1710783633.510644,0.449,0.64394,0.694,0.5805
146,1710783755.9230866,0.429,0.64922,0.702,0.5805
147,1710783939.0934484,0.461,0.64545,0.694,0.5805
148,1710784061.4887843,0.437,0.64621,0.698,0.5805
149,1710784244.693391,0.433,0.64545,0.682,0.5805
150,1710784500.7432935,0.433,0.62912,0.674,0.5805
151,1710784781.178356,0.437,0.62209,0.654,0.5805
152,1710785061.5975745,0.457,0.61229,0.646,0.5805
153,1710785171.8504782,0.453,0.62611,0.654,0.5805
154,1710785330.7385638,0.465,0.63641,0.674,0.5805
155,1710785562.5397174,0.461,0.62058,0.658,0.5805
156,1710785842.9589703,0.445,0.62862,0.658,0.5805
157,1710786135.551382,0.433,0.6153,0.658,0.5805
158,1710786403.8107462,0.409,0.61028,0.662,0.5805
159,1710786526.207535,0.449,0.6246,0.682,0.5805
160,1710786672.920032,0.417,0.62284,0.654,0.5805
161,1710786795.3159118,0.449,0.64922,0.678,0.5805
162,1710786978.5186865,0.4,0.63465,0.662,0.5805
163,1710787100.948581,0.413,0.64972,0.678,0.5805
164,1710787199.0611935,0.336,0.65425,0.678,0.5805
165,1710787357.9641137,0.28,0.64872,0.682,0.5805
166,1710787492.5024304,0.296,0.65676,0.69,0.5805
167,1710787602.7411003,0.36,0.64796,0.694,0.5805
168,1710787725.1529367,0.199,0.65525,0.714,0.5805
169,1710787835.390471,0.24,0.65173,0.714,0.5805
170,1710787982.119419,0.284,0.65098,0.686,0.5805
171,1710788080.2148907,0.236,0.64621,0.71,0.5805
172,1710788226.9117935,0.308,0.64344,0.678,0.5805
173,1710788325.0246713,0.236,0.64369,0.702,0.5805
174,1710788471.7533677,0.32,0.63917,0.674,0.5805
175,1710788569.8326747,0.26,0.64495,0.69,0.5805
176,1710788680.1044228,0.409,0.64445,0.686,0.5805
177,1710788802.5003555,0.171,0.64746,0.71,0.5805
178,1710788912.7378502,0.248,0.63565,0.702,0.5805
179,1710789047.291593,0.336,0.63942,0.678,0.5805
180,1710789157.4804251,0.216,0.63339,0.702,0.5805
181,1710789292.034431,0.28,0.63716,0.686,0.5805
182,1710789390.114464,0.199,0.63917,0.698,0.5805
183,1710789524.6523616,0.244,0.63791,0.69,0.5805
184,1710789634.8897467,0.212,0.63339,0.694,0.5805
185,1710789745.1109252,0.187,0.64771,0.722,0.5805
186,1710789867.4901283,0.151,0.64043,0.722,0.5805
187,1710789989.8865724,0.312,0.63666,0.674,0.5805
188,1710790112.299201,0.151,0.63641,0.714,0.5805
189,1710790222.5529943,0.179,0.62812,0.69,0.5805
190,1710790344.9155197,0.216,0.63641,0.694,0.5805
191,1710790467.2790155,0.191,0.65626,0.75,0.5805
192,1710790589.6915843,0.203,0.6344,0.698,0.5805
193,1710790712.1038766,0.236,0.65425,0.758,0.5805
194,1710790834.4998567,0.212,0.62937,0.682,0.5805
195,1710790944.7378745,0.183,0.62686,0.674,0.5805
196,1710791067.1172225,0.155,0.6741,0.823,0.5805
197,1710791189.530342,0.187,0.6256,0.666,0.5805
198,1710791299.783999,0.171,0.64671,0.738,0.5805
199,1710791422.197844,0.163,0.62937,0.69,0.5805
200,1710791544.6106646,0.163,0.66078,0.774,0.5805
201,1710791667.0220318,0.159,0.62761,0.682,0.5805
202,1710791789.4187355,0.151,0.65827,0.79,0.5805
203,1710791911.813872,0.167,0.6251,0.682,0.5805
204,1710792034.177209,0.151,0.65374,0.79,0.5805
205,1710792156.5726256,0.187,0.62284,0.682,0.5805
206,1710792278.9188242,0.151,0.66103,0.778,0.5805
207,1710792437.7723289,0.276,0.62435,0.67,0.5805
208,1710792560.168401,0.163,0.61706,0.666,0.5805
209,1710793452.0848107,0.573,0.60852,0.646,0.4814
210,1710796868.5108666,0.131,0.59997,0.686,0.4814
211,1710797290.9667819,0.38,0.59093,0.642,0.47796
212,1710797413.3964386,0.224,0.59168,0.638,0.46741000000000005
213,1710797560.108906,0.232,0.59595,0.642,0.47093
214,1710797658.2388275,0.276,0.58214,0.626,0.46892000000000006
215,1710797792.7923846,0.36,0.58791,0.642,0.46766
216,1710798251.6401434,0.34,0.58942,0.646,0.46615
217,1710798386.194754,0.248,0.58088,0.63,0.4654
218,1710798520.7654948,0.372,0.57962,0.638,0.46339
219,1710798679.6528738,0.388,0.58616,0.642,0.46564999999999995
220,1710798838.5227516,0.364,0.59068,0.65,0.46892000000000006
221,1710799297.436482,0.288,0.58289,0.638,0.46992000000000006
222,1710799431.9902244,0.364,0.58791,0.642,0.46666
223,1710799603.0023992,0.38,0.58992,0.65,0.46314000000000005
224,1710799774.063689,0.364,0.5854,0.65,0.45736000000000004
225,1710799920.776202,0.324,0.58942,0.666,0.46188
226,1710800403.9901798,0.332,0.57812,0.646,0.46213
227,1710800526.4200816,0.388,0.58088,0.638,0.46012000000000003
228,1710800660.973787,0.356,0.57384,0.638,0.46188
229,1710800783.385509,0.36,0.59168,0.65,0.46414000000000005
230,1710800954.4013348,0.38,0.59294,0.646,0.45309000000000005
231,1710801437.562634,0.364,0.58214,0.642,0.45083
232,1710801572.1152632,0.376,0.5653,0.626,0.45409000000000005
233,1710801706.6860712,0.376,0.54646,0.61,0.44956999999999997
234,1710801841.2409372,0.316,0.53415,0.614,0.45208
235,1710801975.795774,0.32,0.54369,0.614,0.45987000000000006
236,1710802398.2367392,0.288,0.55802,0.626,0.46388999999999997
237,1710802581.4554098,0.304,0.5653,0.646,0.44856999999999997
238,1710802703.8676057,0.384,0.58013,0.638,0.47319000000000006
239,1710802838.4053926,0.3,0.52686,0.614,0.46715999999999996
240,1710802960.8008885,0.356,0.54595,0.626,0.45283999999999996
241,1710803395.399356,0.3,0.51832,0.601,0.45309000000000005
242,1710803517.7944613,0.34,0.54394,0.622,0.45132999999999995
243,1710803652.3491025,0.324,0.52686,0.614,0.45810999999999996
244,1710803774.7279804,0.352,0.55399,0.626,0.46490000000000004
245,1710803909.2822564,0.344,0.50224,0.577,0.47118
246,1710804331.6892896,0.308,0.53113,0.614,0.47369
247,1710804454.268529,0.372,0.58138,0.646,0.47218
248,1710804588.8391333,0.32,0.51907,0.601,0.47293999999999997
249,1710804711.268555,0.344,0.54244,0.626,0.47696
250,1710804833.7138994,0.364,0.54922,0.614,0.46314000000000005
251,1710805268.3124382,0.312,0.52837,0.618,0.45259
252,1710805402.8339586,0.336,0.46656,0.561,0.46439
253,1710805525.211406,0.364,0.53038,0.597,0.46137999999999996
254,1710805659.7508638,0.332,0.46229,0.565,0.46037
255,1710805782.1627638,0.344,0.53565,0.614,0.46012000000000003
256,1710806204.5685244,0.348,0.54043,0.614,0.46967
257,1710806339.1076984,0.344,0.51178,0.614,0.46113
258,1710806461.5188324,0.308,0.57234,0.65,0.47068000000000004
259,1710806596.0891876,0.384,0.51279,0.589,0.49379
260,1710806718.5023618,0.312,0.56857,0.642,0.49579999999999996
261,1710807140.876387,0.38,0.60249,0.674,0.48574999999999996
262,1710807275.4300578,0.384,0.57435,0.642,0.5033399999999999
263,1710807410.001369,0.36,0.50299,0.561,0.50309
264,1710807544.55502,0.32,0.45173,0.545,0.5008300000000001
265,1710807666.9679325,0.304,0.5349,0.61,0.49806
266,1710808089.3747444,0.324,0.54344,0.618,0.49706
267,1710808211.787216,0.344,0.56003,0.626,0.47344
268,1710808346.341728,0.324,0.54545,0.618,0.48022000000000004
269,1710808480.8968368,0.344,0.46982,0.545,0.50133
270,1710808603.3417516,0.324,0.54595,0.618,0.50183
271,1710809025.7476954,0.32,0.55701,0.638,0.49404
272,1710809148.1608315,0.364,0.56681,0.654,0.48274
273,1710809282.6820526,0.38,0.55274,0.63,0.49203
274,1710809417.268403,0.352,0.46957,0.561,0.49379
275,1710809539.680922,0.384,0.54696,0.638,0.49579999999999996
276,1710809974.2461853,0.356,0.47133,0.561,0.49781000000000003
277,1710810096.6255057,0.344,0.5452,0.61,0.49228
278,1710810219.0380185,0.336,0.55299,0.618,0.49078000000000005
279,1710810353.5930254,0.328,0.52987,0.601,0.48123
280,1710810488.1633892,0.34,0.45827,0.529,0.49806
281,1710810910.6032333,0.376,0.52585,0.606,0.4953
282,1710811032.9988704,0.292,0.54369,0.626,0.48625
283,1710811155.4116497,0.409,0.55802,0.634,0.47696
284,1710811289.982427,0.372,0.53691,0.606,0.47671
285,1710811424.536407,0.356,0.46631,0.541,0.49027000000000004
286,1710811846.959937,0.292,0.54394,0.618,0.49706
287,1710811969.3388162,0.368,0.57259,0.65,0.49128
288,1710812103.8592072,0.396,0.50148,0.573,0.49203
289,1710812226.27344,0.36,0.56354,0.654,0.5051000000000001
290,1710812360.8422132,0.38,0.48892,0.565,0.5038400000000001
291,1710812783.2834706,0.36,0.55073,0.63,0.5058499999999999
292,1710812917.80475,0.352,0.47535,0.565,0.5015799999999999
293,1710813040.199995,0.36,0.54646,0.622,0.5083599999999999
294,1710813162.6130927,0.36,0.54897,0.614,0.5045999999999999
295,1710813285.04239,0.34,0.55877,0.626,0.48701
296,1710813707.448359,0.392,0.5756,0.642,0.49178000000000005
297,1710813841.9858518,0.324,0.55374,0.634,0.49806
298,1710813976.5734425,0.328,0.47887,0.573,0.51414
299,1710814099.0036507,0.376,0.55198,0.626,0.5234399999999999
300,1710814221.3833656,0.292,0.57711,0.654,0.5277099999999999
301,1710814643.8054042,0.4,0.58038,0.67,0.51037
302,1710814778.3761518,0.392,0.55475,0.634,0.51163
303,1710814900.7730348,0.421,0.58967,0.67,0.5246999999999999
304,1710815035.309789,0.38,0.51379,0.618,0.5239400000000001
305,1710815157.7715883,0.417,0.58138,0.67,0.5277099999999999
306,1710815592.337541,0.396,0.51957,0.61,0.5246999999999999
307,1710815714.7496328,0.429,0.58264,0.662,0.53349
308,1710815849.3039014,0.388,0.5055,0.569,0.5287200000000001
309,1710815971.7001557,0.437,0.57912,0.65,0.53274
310,1710816094.11164,0.437,0.59621,0.666,0.53399
311,1710816528.7101405,0.344,0.53465,0.614,0.5284599999999999
312,1710816663.2645178,0.376,0.49595,0.597,0.5397700000000001
313,1710816773.5358546,0.392,0.59997,0.674,0.5332399999999999
314,1710816908.0904317,0.433,0.57812,0.658,0.52193
315,1710817042.6444883,0.376,0.52209,0.597,0.5284599999999999
316,1710817465.100582,0.368,0.58138,0.678,0.5410299999999999
317,1710817587.5295768,0.336,0.6148,0.69,0.5392699999999999
318,1710817709.9585555,0.348,0.62611,0.702,0.54731
319,1710817856.7205737,0.4,0.48339,0.557,0.55158
320,1710817979.1167932,0.364,0.54595,0.634,0.5548500000000001
321,1710818389.3657246,0.441,0.65399,0.722,0.5598700000000001
322,1710818523.9531949,0.421,0.6153,0.694,0.5525899999999999
323,1710818658.5404713,0.404,0.5349,0.626,0.5593699999999999
324,1710818768.778047,0.453,0.64143,0.71,0.5633900000000001
325,1710818903.365485,0.449,0.60977,0.69,0.55535
326,1710819337.8967812,0.388,0.52058,0.622,0.55535
327,1710819460.3098564,0.421,0.57812,0.666,0.5633900000000001
328,1710819582.7560635,0.404,0.60274,0.69,0.55661
329,1710819717.3424566,0.368,0.51656,0.606,0.5611299999999999
330,1710819827.5809827,0.445,0.64445,0.73,0.5671600000000001
331,1710820262.1294339,0.433,0.59646,0.69,0.57294
332,1710820384.5419037,0.421,0.61304,0.698,0.56867
333,1710820506.9546592,0.441,0.63741,0.714,0.58047
334,1710820641.5425286,0.392,0.53314,0.638,0.5799700000000001
335,1710820751.8133726,0.457,0.64746,0.734,0.57796
336,1710821186.3613348,0.449,0.60626,0.698,0.5726899999999999
337,1710821320.9484873,0.38,0.49646,0.618,0.58525
338,1710821443.3612573,0.417,0.56882,0.658,0.58826
339,1710821565.7580144,0.441,0.62234,0.694,0.58274
340,1710821688.1866257,0.469,0.63063,0.702,0.59128
341,1710822110.6106694,0.409,0.63013,0.726,0.5860000000000001
342,1710822245.163791,0.425,0.54721,0.65,0.57369
343,1710822367.559538,0.413,0.57887,0.658,0.58399
344,1710822489.9902394,0.388,0.63214,0.714,0.58324
345,1710822624.5277593,0.404,0.53666,0.606,0.5995699999999999
346,1710823034.7923915,0.449,0.6648,0.746,0.59304
347,1710823157.2379038,0.429,0.66053,0.738,0.60158
348,1710823279.6842694,0.437,0.65852,0.738,0.59002
349,1710823402.0638137,0.409,0.67611,0.746,0.58877
350,1710823536.6511488,0.437,0.6349,0.722,0.6091200000000001
351,1710823959.0573947,0.4,0.65827,0.742,0.6116299999999999
352,1710824081.4702146,0.396,0.67183,0.754,0.6176600000000001
353,1710824216.0912302,0.477,0.58038,0.658,0.62269
354,1710824338.5032763,0.465,0.65927,0.738,0.6211800000000001
355,1710824460.9321237,0.388,0.66832,0.75,0.6292200000000001
356,1710824883.3568137,0.429,0.6854,0.782,0.6262000000000001
357,1710825017.9268212,0.429,0.59796,0.686,0.6365099999999999
358,1710825140.3563123,0.461,0.6648,0.758,0.6372599999999999
359,1710825274.9275932,0.413,0.56555,0.654,0.63801
360,1710825385.1978254,0.493,0.70073,0.778,0.63073
361,1710825819.7953756,0.477,0.65877,0.746,0.6372599999999999
362,1710825942.208401,0.461,0.67485,0.762,0.6322300000000001
363,1710826064.6050122,0.477,0.69168,0.77,0.64103
364,1710826199.1585336,0.445,0.60274,0.694,0.6342399999999999
365,1710826321.5716796,0.485,0.68314,0.774,0.64706
366,1710826756.1364417,0.417,0.56756,0.67,0.6483099999999999
367,1710826927.148428,0.505,0.67812,0.75,0.63575
368,1710827049.5772028,0.485,0.69696,0.762,0.65334
369,1710827172.0067406,0.417,0.68264,0.754,0.65635
370,1710827294.4194605,0.441,0.6859,0.786,0.63123
371,1710827716.859185,0.453,0.69847,0.77,0.63449
372,1710827839.23943,0.473,0.69997,0.778,0.6355
373,1710827985.9864,0.433,0.57083,0.654,0.63927
374,1710828120.5717247,0.425,0.52761,0.634,0.6701699999999999
375,1710828242.9854603,0.433,0.59972,0.686,0.6510800000000001
376,1710828653.26561,0.493,0.72812,0.815,0.64781
377,1710828787.8193922,0.461,0.67862,0.762,0.6633899999999999
378,1710828910.23262,0.437,0.70601,0.782,0.6553500000000001
379,1710829032.6285155,0.457,0.71857,0.786,0.6638900000000001
380,1710829167.2164278,0.421,0.61405,0.706,0.6608799999999999
381,1710829589.6393147,0.485,0.68415,0.754,0.65259
382,1710829712.0514786,0.441,0.71229,0.786,0.6560999999999999
383,1710829846.6219394,0.404,0.61279,0.698,0.66439
384,1710829969.018973,0.404,0.69118,0.786,0.66289
385,1710830091.447977,0.449,0.72183,0.794,0.67269
386,1710830513.872053,0.441,0.71379,0.802,0.6741900000000001
387,1710830636.284829,0.449,0.7241,0.807,0.6613800000000001
388,1710830770.8550267,0.497,0.68942,0.782,0.6651499999999999
389,1710830893.2833855,0.485,0.71807,0.811,0.6870099999999999
390,1710831015.7129662,0.509,0.74093,0.827,0.69455
391,1710831450.261722,0.489,0.68565,0.766,0.69455
392,1710831584.8322723,0.421,0.59043,0.682,0.6925399999999999
393,1710831695.1200907,0.529,0.74696,0.823,0.6990700000000001
394,1710831829.6571472,0.477,0.70274,0.782,0.6965600000000001
395,1710831952.086387,0.437,0.72786,0.819,0.7010799999999999
396,1710832374.5432978,0.388,0.72284,0.811,0.69103
397,1710832496.9723697,0.413,0.73565,0.811,0.6767099999999999
398,1710832631.5937111,0.497,0.71003,0.782,0.6809799999999999
399,1710832753.956362,0.493,0.73565,0.802,0.70987
400,1710832864.227094,0.529,0.77786,0.843,0.685
401,1710833286.6669154,0.561,0.78515,0.851,0.67595
402,1710833421.2545414,0.441,0.72736,0.802,0.6814800000000001
403,1710833555.824487,0.517,0.64897,0.722,0.6832400000000001
404,1710833690.3961759,0.473,0.61354,0.702,0.70007
405,1710833824.9672139,0.437,0.56379,0.654,0.7131400000000001
406,1710834235.2480912,0.569,0.72661,0.807,0.7058500000000001
407,1710834370.2519295,0.433,0.65098,0.734,0.6814800000000001
408,1710834493.2626765,0.441,0.71656,0.811,0.6948000000000001
409,1710834616.0734088,0.437,0.71204,0.802,0.7126399999999999
410,1710834750.179354,0.441,0.71229,0.811,0.71163
411,1710835289.1786392,0.505,0.68163,0.758,0.7088700000000001
412,1710835448.5802364,0.525,0.77862,0.855,0.6905300000000001
413,1710835571.5269334,0.501,0.74269,0.807,0.7015800000000001
414,1710835813.8901083,0.409,0.74244,0.819,0.6962999999999999
415,1710836090.6490786,0.368,0.72259,0.802,0.6980599999999999
416,1710836673.2960773,0.372,0.7256,0.819,0.69756
417,1710836911.630022,0.388,0.73289,0.823,0.69831
418,1710837104.8110008,0.413,0.73691,0.839,0.70661
419,1710837355.4026334,0.529,0.78641,0.863,0.71037
420,1710837594.5809608,0.537,0.79193,0.863,0.7241900000000001
421,1710838220.796317,0.529,0.75173,0.827,0.7272099999999999
422,1710838370.4018397,0.553,0.76003,0.827,0.7262
423,1710838525.3423343,0.541,0.73917,0.819,0.72821
424,1710838648.4291775,0.501,0.7442,0.839,0.72997
425,1710838781.579406,0.429,0.73088,0.835,0.7272099999999999
426,1710839336.822219,0.433,0.72384,0.835,0.7138899999999999
427,1710839508.5173788,0.449,0.74445,0.851,0.70058
428,1710839631.7962224,0.441,0.74018,0.839,0.7236899999999999
429,1710839754.4065692,0.441,0.73364,0.831,0.73047
430,1710839877.4691427,0.461,0.74972,0.843,0.7241900000000001
431,1710840300.2390535,0.469,0.77435,0.859,0.7131400000000001
432,1710840422.6524045,0.469,0.77008,0.847,0.73349
433,1710840545.0820231,0.469,0.76505,0.847,0.7314799999999999
434,1710840667.5103078,0.404,0.77686,0.863,0.72997
435,1710840790.322902,0.469,0.76304,0.847,0.72746
436,1710841213.061318,0.481,0.75399,0.851,0.7289699999999999
437,1710841335.4740024,0.529,0.74822,0.807,0.7277100000000001
438,1710841515.401914,0.509,0.74997,0.815,0.71841
439,1710841671.2207701,0.485,0.75425,0.843,0.71364
440,1710842094.496661,0.497,0.74193,0.835,0.73047
441,1710842217.659607,0.501,0.74822,0.843,0.7254499999999999
442,1710842340.518554,0.429,0.80224,0.879,0.72394
443,1710842463.918082,0.489,0.75751,0.843,0.7319800000000001
444,1710842587.192151,0.469,0.76229,0.839,0.72696
445,1710843010.264501,0.36,0.80877,0.899,0.7234400000000001
446,1710843218.717745,0.465,0.76379,0.847,0.6998200000000001
447,1710843341.9969263,0.473,0.74043,0.835,0.71942
448,1710843465.0904,0.461,0.74344,0.843,0.7149000000000001
449,1710843588.2674022,0.465,0.72786,0.823,0.7126399999999999
450,1710844010.736312,0.465,0.72535,0.807,0.7126399999999999
451,1710844120.9913647,0.545,0.82611,0.883,0.70309
452,1710844243.437013,0.505,0.7844,0.843,0.7023299999999999
453,1710844365.882386,0.481,0.72837,0.815,0.69957
454,1710844488.7623875,0.469,0.72937,0.815,0.6985699999999999
455,1710844912.0981522,0.409,0.76656,0.863,0.6993199999999999
456,1710845035.326752,0.457,0.74445,0.827,0.6985699999999999
457,1710845195.5443964,0.505,0.72133,0.807,0.68449
458,1710845318.8889372,0.493,0.72058,0.815,0.6920299999999999
